Admin Class 1 Level Unique Identifier,1 Level display label,Admin Class 2 Level Unique Identifier Partial,2 Level display label,Admin Class 3 Level Unique Identifier Partial,3 Level display label,Admin Class 4 Level Unique Identifier Partial,4 Level display label,Budget Direction,Date,Amount Kind,Amount
1,Oberbürgermeister,-413,Deutsches Textilmuseum,50, Personalaufwendungen,50121900,Inanspruchnahme Personal-Rst für tariflich Besch,Ausgabe,2017,IST,-10556.13
1,Oberbürgermeister,-413,Deutsches Textilmuseum,57, Bilanzielle Abschreibung,57117000,AfA auf Betriebs- und Geschäftsausstattu,Ausgabe,2017,IST,3675.44
1,Oberbürgermeister,-413,Deutsches Textilmuseum,57, Bilanzielle Abschreibung,57115000,AfA -Maschinen und technische Anlagen,Ausgabe,2017,IST,243.99
1,Oberbürgermeister,-413,Deutsches Textilmuseum,57, Bilanzielle Abschreibung,57118000,AfA auf geringwertige Wirtschaftsgüter,Ausgabe,2017,IST,5679.72
1,Oberbürgermeister,-413,Deutsches Textilmuseum,58, Aufwendungen aus internen Leistungsbeziehungen,58116000,GB-externe Verrechnung,Ausgabe,2017,IST,18766.37
1,Oberbürgermeister,-413,Deutsches Textilmuseum,58, Aufwendungen aus internen Leistungsbeziehungen,58118000,Interne Verrechnung Personal,Ausgabe,2017,IST,3206.63
1,Oberbürgermeister,-413,Deutsches Textilmuseum,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44800000,Kostenerstattungen etc vom Bund,Einnahme,2017,IST,9401.69
1,Oberbürgermeister,-413,Deutsches Textilmuseum,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44210100,Erträge aus Verkauf-0% USt (kein AV),Einnahme,2017,IST,4956.80
1,Oberbürgermeister,-413,Deutsches Textilmuseum,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44610100,Sonstpriv Entgelte-0% USt (kein AV),Einnahme,2017,IST,8015.50
1,Oberbürgermeister,-413,Deutsches Textilmuseum,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44880000,Erträge aus Kostenerstattungen etc übr,Einnahme,2017,IST,400.59
1,Oberbürgermeister,-413,Deutsches Textilmuseum,41, Zuwendungen und allgemeine Umlagen,41480000,Zuschüsse für laufende Zwecke vom übrige,Einnahme,2017,IST,4385.00
1,Oberbürgermeister,-413,Deutsches Textilmuseum,41, Zuwendungen und allgemeine Umlagen,41410000,ZuwuZuschfür lfdZwecke vom Land,Einnahme,2017,IST,7170.73
1,Oberbürgermeister,-413,Deutsches Textilmuseum,41, Zuwendungen und allgemeine Umlagen,41618002,Erträge (FW) SoPO-Auflösung aus übriige Bereiche,Einnahme,2017,IST,0.00
1,Oberbürgermeister,-413,Deutsches Textilmuseum,45, Sonstige ordentliche Erträge,45910000,Andere sonstige ordentliche Erträge,Einnahme,2017,IST,66.45
1,Oberbürgermeister,-413,Deutsches Textilmuseum,45, Sonstige ordentliche Erträge,45710000,Erträge sonstige SoPo-Auflösung,Einnahme,2017,IST,0.00
1,Oberbürgermeister,-413,Deutsches Textilmuseum,43, Öffentlich-Rechtliche Leistungsentgelte,43218000,Eintrittsgelder,Einnahme,2017,IST,18719.80
1,Oberbürgermeister,-413,Deutsches Textilmuseum,48, Erträge aus internen Leistungsbeziehungen,48116000,GB-externe Verrechnung,Einnahme,2017,IST,392.93
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50121000,Vergütungen für tarifl Beschäftigte,Ausgabe,2017,IST,263178.29
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50121700,Jubiläumsaufwendungen tariflich Beschäftigte,Ausgabe,2017,IST,443.80
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50510000,Zuführungen zu Pensionsrückstellungen f,Ausgabe,2017,IST,56504.80
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50220000,Beiträge zu Versorgungskassen für tarifl,Ausgabe,2017,IST,20297.30
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50121900,Inanspruchnahme Personal-Rst für tariflich Besch,Ausgabe,2017,IST,-8716.36
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50121100,Pauschale Lohnsteuer für tarifl Beschäf,Ausgabe,2017,IST,574.11
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50610000,Zuführungen zur Beihilferückstellung für,Ausgabe,2017,IST,14399.86
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50321000,Sozialversicherung für tariflich Beschäf,Ausgabe,2017,IST,49372.28
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50111000,Beamtenbezüge,Ausgabe,2017,IST,110185.16
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50111900,Inanspruchnahme Personal-Rückstellungen für Beamte,Ausgabe,2017,IST,-3552.28
1,Oberbürgermeister,-411,Stadtarchiv,50, Personalaufwendungen,50111700,Jubiläumsaufwendungen Beamte,Ausgabe,2017,IST,180.86
1,Oberbürgermeister,-411,Stadtarchiv,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44880100,Erstübrige Bereiche-0% USt,Einnahme,2017,IST,132.00
1,Oberbürgermeister,-411,Stadtarchiv,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44210100,Erträge aus Verkauf-0% USt (kein AV),Einnahme,2017,IST,838.44
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54220000,Mieten und Pachten,Ausgabe,2017,IST,723.12
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54122000,Wegstreckenentschädigung,Ausgabe,2017,IST,225.90
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54311000,Büromaterial,Ausgabe,2017,IST,631.68
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54996000,Aufw f Ersatzbeschaffungen Festwerte,Ausgabe,2017,IST,2860.22
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54996000S,Aufw f Ersatzbeschaffungen Festwerte,Ausgabe,2017,IST,2860.22
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54996100,Beiträge zWirtschaftsverb.Berufsvertr,Ausgabe,2017,IST,226.00
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54319000,Sonstige Geschäftsaufwendungen,Ausgabe,2017,IST,144.96
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54996000A,Aufw f Ersatzbeschaffungen Festwerte,Ausgabe,2017,IST,-2860.22
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54312200,Zeitungen und Fachliteratur,Ausgabe,2017,IST,181.80
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54123000,Sonstige Dienstreisekosten,Ausgabe,2017,IST,1428.10
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54312100,Druck und Vervielfältigung,Ausgabe,2017,IST,611.97
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54230000,Leasing,Ausgabe,2017,IST,2051.04
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54317000,Gästebewirtung und Repräsentation,Ausgabe,2017,IST,325.80
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54412000,Sonstige Versicherungsbeiträge (oGebäud,Ausgabe,2017,IST,0.00
1,Oberbürgermeister,-411,Stadtarchiv,54, Sonstige ordentliche Aufwendungen,54291000,Lizenzen und Konzessionen,Ausgabe,2017,IST,79.48
1,Oberbürgermeister,-411,Stadtarchiv,58, Aufwendungen aus internen Leistungsbeziehungen,58116000,GB-externe Verrechnung,Ausgabe,2017,IST,23812.86
1,Oberbürgermeister,-411,Stadtarchiv,58, Aufwendungen aus internen Leistungsbeziehungen,58118000,Interne Verrechnung Personal,Ausgabe,2017,IST,79275.90
1,Oberbürgermeister,-411,Stadtarchiv,41, Zuwendungen und allgemeine Umlagen,41410000,ZuwuZuschfür lfdZwecke vom Land,Einnahme,2017,IST,3129.40
1,Oberbürgermeister,-411,Stadtarchiv,41, Zuwendungen und allgemeine Umlagen,41440000,Zuw und Zuschüsse für laufende Zwecke s,Einnahme,2017,IST,68500.00
1,Oberbürgermeister,-411,Stadtarchiv,41, Zuwendungen und allgemeine Umlagen,41617000,Erträge aus der SoPO-Auflösung Zuschüsse,Einnahme,2017,IST,8.34
1,Oberbürgermeister,-411,Stadtarchiv,57, Bilanzielle Abschreibung,57111000,Abschreibungen auf immater Vermögensgeg,Ausgabe,2017,IST,3447.21
1,Oberbürgermeister,-411,Stadtarchiv,57, Bilanzielle Abschreibung,57115000,AfA -Maschinen und technische Anlagen,Ausgabe,2017,IST,0.00
1,Oberbürgermeister,-411,Stadtarchiv,57, Bilanzielle Abschreibung,57118000,AfA auf geringwertige Wirtschaftsgüter,Ausgabe,2017,IST,269.18
1,Oberbürgermeister,-411,Stadtarchiv,57, Bilanzielle Abschreibung,57117000,AfA auf Betriebs- und Geschäftsausstattu,Ausgabe,2017,IST,5198.53
1,Oberbürgermeister,-411,Stadtarchiv,52, Aufwendungen für Sach- und Dienstleistungen,52555500,Unterhaltung IT,Ausgabe,2017,IST,0.00
1,Oberbürgermeister,-411,Stadtarchiv,52, Aufwendungen für Sach- und Dienstleistungen,52910000,Aufwendungen für sonstige Dienstleistung,Ausgabe,2017,IST,48299.36
1,Oberbürgermeister,-411,Stadtarchiv,52, Aufwendungen für Sach- und Dienstleistungen,52819000,Sonstige Sachleistungen,Ausgabe,2017,IST,8910.05
1,Oberbürgermeister,-411,Stadtarchiv,52, Aufwendungen für Sach- und Dienstleistungen,52554000,Unterhd Betriebs- und Geschäftsausstat,Ausgabe,2017,IST,11870.55
1,Oberbürgermeister,-411,Stadtarchiv,43, Öffentlich-Rechtliche Leistungsentgelte,43219100,Sonstige Entgelte-0% USt,Einnahme,2017,IST,11470.69
1,Oberbürgermeister,-411,Stadtarchiv,51, Versorgungsaufwendungen,51110900,Inanspruchnahme Pensions-Rst für Versorgungsempf,Ausgabe,2017,IST,-23283.71
1,Oberbürgermeister,-411,Stadtarchiv,51, Versorgungsaufwendungen,51410900,Inanspruchnahme Beihilfe-Rst für Versorgungsempf,Ausgabe,2017,IST,-5441.40
1,Oberbürgermeister,-417,Musikschule,57, Bilanzielle Abschreibung,57115000,AfA -Maschinen und technische Anlagen,Ausgabe,2017,IST,1228.61
1,Oberbürgermeister,-417,Musikschule,57, Bilanzielle Abschreibung,57117000,AfA auf Betriebs- und Geschäftsausstattu,Ausgabe,2017,IST,5908.18
1,Oberbürgermeister,-417,Musikschule,57, Bilanzielle Abschreibung,57118000,AfA auf geringwertige Wirtschaftsgüter,Ausgabe,2017,IST,1677.71
1,Oberbürgermeister,-417,Musikschule,57, Bilanzielle Abschreibung,57311000,Abschreibungen auf Ford wg Uneinbringl,Ausgabe,2017,IST,1808.33
1,Oberbürgermeister,-417,Musikschule,57, Bilanzielle Abschreibung,57312000,Sonstige Abschreibungen auf Forderungen,Ausgabe,2017,IST,348.95
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50121700,Jubiläumsaufwendungen tariflich Beschäftigte,Ausgabe,2017,IST,3949.69
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50121900,Inanspruchnahme Personal-Rst für tariflich Besch,Ausgabe,2017,IST,-7873.91
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50111000,Beamtenbezüge,Ausgabe,2017,IST,7110.57
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50121100,Pauschale Lohnsteuer für tarifl Beschäf,Ausgabe,2017,IST,2585.35
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50610000,Zuführungen zur Beihilferückstellung für,Ausgabe,2017,IST,964.27
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50510000,Zuführungen zu Pensionsrückstellungen f,Ausgabe,2017,IST,3783.77
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50121500,Rückstellungen Altersteilzeit für tarifl,Ausgabe,2017,IST,23899.00
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50111700,Jubiläumsaufwendungen Beamte,Ausgabe,2017,IST,18.31
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50111900,Inanspruchnahme Personal-Rückstellungen für Beamte,Ausgabe,2017,IST,-36.50
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50121000,Vergütungen für tarifl Beschäftigte,Ausgabe,2017,IST,1534030.32
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50220000,Beiträge zu Versorgungskassen für tarifl,Ausgabe,2017,IST,121508.18
1,Oberbürgermeister,-417,Musikschule,50, Personalaufwendungen,50321000,Sozialversicherung für tariflich Beschäf,Ausgabe,2017,IST,305462.57
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54124000,Dienst-/Schutzkleidung.persAusrüstungsg,Ausgabe,2017,IST,65.93
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54123000,Sonstige Dienstreisekosten,Ausgabe,2017,IST,1266.20
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54996000A,Aufw f Ersatzbeschaffungen Festwerte,Ausgabe,2017,IST,-7740.08
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54290000,Sonstiges fd Inanspruchn v Rechten u,Ausgabe,2017,IST,95.98
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54492000,Sonstige Abschreibungen auf Forderungen,Ausgabe,2017,IST,0.00
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54291000,Lizenzen und Konzessionen,Ausgabe,2017,IST,2299.07
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54315100,Gebühren (zBRundfunkgebühren),Ausgabe,2017,IST,63.10
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54412000,Sonstige Versicherungsbeiträge (oGebäud,Ausgabe,2017,IST,6441.55
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54317000,Gästebewirtung und Repräsentation,Ausgabe,2017,IST,421.00
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54312200,Zeitungen und Fachliteratur,Ausgabe,2017,IST,97.00
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54121000,Aus- und Fortbildung,Ausgabe,2017,IST,2867.60
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54122000,Wegstreckenentschädigung,Ausgabe,2017,IST,1680.00
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54996000S,Aufw f Ersatzbeschaffungen Festwerte,Ausgabe,2017,IST,7740.08
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54311000,Büromaterial,Ausgabe,2017,IST,982.38
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54312100,Druck und Vervielfältigung,Ausgabe,2017,IST,1128.12
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54999000,Sonstiges aus laufender Verwaltungstätig,Ausgabe,2017,IST,0.00
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54996000,Aufw f Ersatzbeschaffungen Festwerte,Ausgabe,2017,IST,7740.08
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54319000,Sonstige Geschäftsaufwendungen,Ausgabe,2017,IST,500.09
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54996100,Beiträge zWirtschaftsverb.Berufsvertr,Ausgabe,2017,IST,1900.30
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54491000,Zuführung in die EWB Forderungen,Ausgabe,2017,IST,0.00
1,Oberbürgermeister,-417,Musikschule,54, Sonstige ordentliche Aufwendungen,54220000,Mieten und Pachten,Ausgabe,2017,IST,1256.97
1,Oberbürgermeister,-417,Musikschule,41, Zuwendungen und allgemeine Umlagen,41611002H,Erträge (FW) SoPO-Auflösung aus Zuw Land,Einnahme,2017,IST,2458.00
1,Oberbürgermeister,-417,Musikschule,41, Zuwendungen und allgemeine Umlagen,41611002,Erträge (FW) SoPO-Auflösung aus Zuw Land,Einnahme,2017,IST,2458.00
1,Oberbürgermeister,-417,Musikschule,41, Zuwendungen und allgemeine Umlagen,41618000,Erträge aus der SoPO-Auflösung Zuschüssen Übrige,Einnahme,2017,IST,5191.62
1,Oberbürgermeister,-417,Musikschule,41, Zuwendungen und allgemeine Umlagen,41410000,ZuwuZuschfür lfdZwecke vom Land,Einnahme,2017,IST,37923.99
1,Oberbürgermeister,-417,Musikschule,41, Zuwendungen und allgemeine Umlagen,41611002L,Erträge (FW) SoPO-Auflösung aus Zuw Land,Einnahme,2017,IST,-2458.00
1,Oberbürgermeister,-417,Musikschule,43, Öffentlich-Rechtliche Leistungsentgelte,43219100,Sonstige Entgelte-0% USt,Einnahme,2017,IST,758701.34
1,Oberbürgermeister,-417,Musikschule,52, Aufwendungen für Sach- und Dienstleistungen,52910000,Aufwendungen für sonstige Dienstleistung,Ausgabe,2017,IST,1620.00
1,Oberbürgermeister,-417,Musikschule,52, Aufwendungen für Sach- und Dienstleistungen,52554000,Unterhd Betriebs- und Geschäftsausstat,Ausgabe,2017,IST,12803.28
1,Oberbürgermeister,-417,Musikschule,52, Aufwendungen für Sach- und Dienstleistungen,52819000,Sonstige Sachleistungen,Ausgabe,2017,IST,238.45
1,Oberbürgermeister,-417,Musikschule,45, Sonstige ordentliche Erträge,45917000,Ersatzleistungen Schadensfälle,Einnahme,2017,IST,194.99
1,Oberbürgermeister,-417,Musikschule,45, Sonstige ordentliche Erträge,45831000,Erträge aus der Auflösung von Wertberich,Einnahme,2017,IST,61.38
1,Oberbürgermeister,-417,Musikschule,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44111100,Mieten/Pachten Dritte-0% USt,Einnahme,2017,IST,420.00
1,Oberbürgermeister,-417,Musikschule,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44880100,Erstübrige Bereiche-0% USt,Einnahme,2017,IST,474.73
1,Oberbürgermeister,-417,Musikschule,51, Versorgungsaufwendungen,51410900,Inanspruchnahme Beihilfe-Rst für Versorgungsempf,Ausgabe,2017,IST,-364.38
1,Oberbürgermeister,-417,Musikschule,51, Versorgungsaufwendungen,51110900,Inanspruchnahme Pensions-Rst für Versorgungsempf,Ausgabe,2017,IST,-1559.16
1,Oberbürgermeister,-417,Musikschule,58, Aufwendungen aus internen Leistungsbeziehungen,58118000,Interne Verrechnung Personal,Ausgabe,2017,IST,12615.39
1,Oberbürgermeister,-417,Musikschule,58, Aufwendungen aus internen Leistungsbeziehungen,58115000,GB-interne Verrechnung (oGB-OVH),Ausgabe,2017,IST,1624.95
1,Oberbürgermeister,-417,Musikschule,58, Aufwendungen aus internen Leistungsbeziehungen,58116000,GB-externe Verrechnung,Ausgabe,2017,IST,15897.92
1,Oberbürgermeister,-412,Mediothek,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44210100,Erträge aus Verkauf-0% USt (kein AV),Einnahme,2017,IST,2525.00
1,Oberbürgermeister,-412,Mediothek,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44870100,ErstprivUntern-0% USt,Einnahme,2017,IST,0.00
1,Oberbürgermeister,-412,Mediothek,50, Personalaufwendungen,50610000,Zuführungen zur Beihilferückstellung für,Ausgabe,2017,IST,10435.93
1,Oberbürgermeister,-412,Mediothek,50, Personalaufwendungen,50321000,Sozialversicherung für tariflich Beschäf,Ausgabe,2017,IST,232473.86
1,Oberbürgermeister,-412,Mediothek,50, Personalaufwendungen,50111900,Inanspruchnahme Personal-Rückstellungen für Beamte,Ausgabe,2017,IST,-810.41
1,Oberbürgermeister,-412,Mediothek,50, Personalaufwendungen,50111000,Beamtenbezüge,Ausgabe,2017,IST,80769.92
1,Oberbürgermeister,-412,Mediothek,50, Personalaufwendungen,50510000,Zuführungen zu Pensionsrückstellungen f,Ausgabe,2017,IST,40950.40
1,Oberbürgermeister,-412,Mediothek,50, Personalaufwendungen,50121900,Inanspruchnahme Personal-Rst für tariflich Besch,Ausgabe,2017,IST,-12233.97
1,Oberbürgermeister,-412,Mediothek,50, Personalaufwendungen,50220000,Beiträge zu Versorgungskassen für tarifl,Ausgabe,2017,IST,91117.44
1,Oberbürgermeister,-412,Mediothek,50, Personalaufwendungen,50121000,Vergütungen für tarifl Beschäftigte,Ausgabe,2017,IST,1175086.28
1,Oberbürgermeister,-412,Mediothek,50, Personalaufwendungen,50121100,Pauschale Lohnsteuer für tarifl Beschäf,Ausgabe,2017,IST,2423.02
1,Oberbürgermeister,-412,Mediothek,57, Bilanzielle Abschreibung,57117000,AfA auf Betriebs- und Geschäftsausstattu,Ausgabe,2017,IST,26765.13
1,Oberbürgermeister,-412,Mediothek,57, Bilanzielle Abschreibung,57115000,AfA -Maschinen und technische Anlagen,Ausgabe,2017,IST,1983.33
1,Oberbürgermeister,-412,Mediothek,57, Bilanzielle Abschreibung,57118000,AfA auf geringwertige Wirtschaftsgüter,Ausgabe,2017,IST,19551.26
1,Oberbürgermeister,-412,Mediothek,54, Sonstige ordentliche Aufwendungen,54123000,Sonstige Dienstreisekosten,Ausgabe,2017,IST,331.62
1,Oberbürgermeister,-412,Mediothek,54, Sonstige ordentliche Aufwendungen,54311000,Büromaterial,Ausgabe,2017,IST,2716.57
1,Oberbürgermeister,-412,Mediothek,54, Sonstige ordentliche Aufwendungen,54121000,Aus- und Fortbildung,Ausgabe,2017,IST,455.00
1,Oberbürgermeister,-412,Mediothek,54, Sonstige ordentliche Aufwendungen,54319000,Sonstige Geschäftsaufwendungen,Ausgabe,2017,IST,364.76
1,Oberbürgermeister,-412,Mediothek,54, Sonstige ordentliche Aufwendungen,54996000S,Aufw f Ersatzbeschaffungen Festwerte,Ausgabe,2017,IST,234020.66
1,Oberbürgermeister,-412,Mediothek,54, Sonstige ordentliche Aufwendungen,54315100,Gebühren (zBRundfunkgebühren),Ausgabe,2017,IST,2744.47
1,Oberbürgermeister,-412,Mediothek,54, Sonstige ordentliche Aufwendungen,54996100,Beiträge zWirtschaftsverb.Berufsvertr,Ausgabe,2017,IST,1081.06
1,Oberbürgermeister,-412,Mediothek,54, Sonstige ordentliche Aufwendungen,54312100,Druck und Vervielfältigung,Ausgabe,2017,IST,6452.11
1,Oberbürgermeister,-412,Mediothek,54, Sonstige ordentliche Aufwendungen,54312200,Zeitungen und Fachliteratur,Ausgabe,2017,IST,449.80
1,Oberbürgermeister,-412,Mediothek,54, Sonstige ordentliche Aufwendungen,54316200,Werbung und Öffentlichkeitsarbeit,Ausgabe,2017,IST,23112.37
