Amt / Dienststelle,Betrag,Dezernatsbezeichnung,Teilhaushalte,Produktgruppe,Dezernat,Produktgruppenbezeichnung,Teilhaushalte Bezeichnung,Produktbezeichnung,Produkt,Amt / Dienststelle Bezeichnung,Jahr,Produktbereich,Art,Produktbereich Bezeichnung
AMT-370,8090.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Feuersicherheitswachdienst,126002,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Erträge,Sicherheit und Ordnung
AMT-370,52848.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Feuersicherheitswachdienst,126002,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,16990.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Feuersicherheitswachdienst,126002,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Erträge,Sicherheit und Ordnung
AMT-370,6162.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Feuersicherheitswachdienst,126002,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,16990.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Feuersicherheitswachdienst,126002,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Erträge,Sicherheit und Ordnung
AMT-370,6888.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Feuersicherheitswachdienst,126002,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,6580.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Ber./Brandverhütungsschauen außerh. BauO,126003,"370 Amt f. Brand-, Katastrophenschutz",2015,12,Erträge,Sicherheit und Ordnung
AMT-370,197178.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Ber./Brandverhütungsschauen außerh. BauO,126003,"370 Amt f. Brand-, Katastrophenschutz",2015,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,7330.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Ber./Brandverhütungsschauen außerh. BauO,126003,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Erträge,Sicherheit und Ordnung
AMT-370,-0.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Ber./Brandverhütungsschauen außerh. BauO,126003,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,6540.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Ber./Brandverhütungsschauen außerh. BauO,126003,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Erträge,Sicherheit und Ordnung
AMT-370,189724.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Ber./Brandverhütungsschauen außerh. BauO,126003,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,6540.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Ber./Brandverhütungsschauen außerh. BauO,126003,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Erträge,Sicherheit und Ordnung
AMT-370,207430.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Ber./Brandverhütungsschauen außerh. BauO,126003,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,2185.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Brandschutzerziehung und -aufklärung,126004,"370 Amt f. Brand-, Katastrophenschutz",2015,12,Erträge,Sicherheit und Ordnung
AMT-370,67099.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Brandschutzerziehung und -aufklärung,126004,"370 Amt f. Brand-, Katastrophenschutz",2015,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,234.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Brandschutzerziehung und -aufklärung,126004,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Erträge,Sicherheit und Ordnung
AMT-370,234437.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Brandschutzerziehung und -aufklärung,126004,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,2098.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Brandschutzerziehung und -aufklärung,126004,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Erträge,Sicherheit und Ordnung
AMT-370,50620.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Brandschutzerziehung und -aufklärung,126004,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,2098.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Brandschutzerziehung und -aufklärung,126004,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Erträge,Sicherheit und Ordnung
AMT-370,53297.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Brandschutzerziehung und -aufklärung,126004,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,675992.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Dienstleistungen für Dritte,126005,"370 Amt f. Brand-, Katastrophenschutz",2015,12,Erträge,Sicherheit und Ordnung
AMT-370,1463950.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Dienstleistungen für Dritte,126005,"370 Amt f. Brand-, Katastrophenschutz",2015,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,790169.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Dienstleistungen für Dritte,126005,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Erträge,Sicherheit und Ordnung
AMT-370,2768827.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Dienstleistungen für Dritte,126005,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,633877.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Dienstleistungen für Dritte,126005,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Erträge,Sicherheit und Ordnung
AMT-370,1132091.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Dienstleistungen für Dritte,126005,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,633877.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Dienstleistungen für Dritte,126005,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Erträge,Sicherheit und Ordnung
AMT-370,1158236.0,Dezernat IV EBM Neideck,THH_20,1260,DEZ-IV,Brandschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Dienstleistungen für Dritte,126005,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,68404.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Katastrophenabwehr,128001,"370 Amt f. Brand-, Katastrophenschutz",2015,12,Erträge,Sicherheit und Ordnung
AMT-370,64803.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Katastrophenabwehr,128001,"370 Amt f. Brand-, Katastrophenschutz",2015,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,59571.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Katastrophenabwehr,128001,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Erträge,Sicherheit und Ordnung
AMT-370,155146.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Katastrophenabwehr,128001,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,74591.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Katastrophenabwehr,128001,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Erträge,Sicherheit und Ordnung
AMT-370,256916.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Katastrophenabwehr,128001,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,74591.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Katastrophenabwehr,128001,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Erträge,Sicherheit und Ordnung
AMT-370,263503.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Katastrophenabwehr,128001,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,112.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Bevölkerungsschutz,128002,"370 Amt f. Brand-, Katastrophenschutz",2015,12,Erträge,Sicherheit und Ordnung
AMT-370,599.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Bevölkerungsschutz,128002,"370 Amt f. Brand-, Katastrophenschutz",2015,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,1.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Bevölkerungsschutz,128002,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Erträge,Sicherheit und Ordnung
AMT-370,45082.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Bevölkerungsschutz,128002,"370 Amt f. Brand-, Katastrophenschutz",2016,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,17897.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Bevölkerungsschutz,128002,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Erträge,Sicherheit und Ordnung
AMT-370,374766.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Bevölkerungsschutz,128002,"370 Amt f. Brand-, Katastrophenschutz",2017,12,Aufwendungen,Sicherheit und Ordnung
AMT-370,17897.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Bevölkerungsschutz,128002,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Erträge,Sicherheit und Ordnung
AMT-370,394816.0,Dezernat IV EBM Neideck,THH_20,1280,DEZ-IV,Katastrophenschutz,"THH 20 Amt f. Brand-, Katastrophenschutz",Bevölkerungsschutz,128002,"370 Amt f. Brand-, Katastrophenschutz",2018,12,Aufwendungen,Sicherheit und Ordnung
AMT-400,111545.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Grundschulen,211001,"400 Amt f. Schule, Bildung",2015,21,Erträge,Schulträgeraufgaben
AMT-400,2540673.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Grundschulen,211001,"400 Amt f. Schule, Bildung",2015,21,Aufwendungen,Schulträgeraufgaben
AMT-400,86386.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Grundschulen,211001,"400 Amt f. Schule, Bildung",2016,21,Erträge,Schulträgeraufgaben
AMT-400,2509375.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Grundschulen,211001,"400 Amt f. Schule, Bildung",2016,21,Aufwendungen,Schulträgeraufgaben
AMT-400,3532954.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Grundschulen,211001,"400 Amt f. Schule, Bildung",2017,21,Erträge,Schulträgeraufgaben
AMT-400,21509464.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Grundschulen,211001,"400 Amt f. Schule, Bildung",2017,21,Aufwendungen,Schulträgeraufgaben
AMT-400,3642166.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Grundschulen,211001,"400 Amt f. Schule, Bildung",2018,21,Erträge,Schulträgeraufgaben
AMT-400,22911619.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Grundschulen,211001,"400 Amt f. Schule, Bildung",2018,21,Aufwendungen,Schulträgeraufgaben
AMT-400,280003.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Haupt-u.Werkrealschulen,211002,"400 Amt f. Schule, Bildung",2015,21,Erträge,Schulträgeraufgaben
AMT-400,201179.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Haupt-u.Werkrealschulen,211002,"400 Amt f. Schule, Bildung",2015,21,Aufwendungen,Schulträgeraufgaben
AMT-400,275190.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Haupt-u.Werkrealschulen,211002,"400 Amt f. Schule, Bildung",2016,21,Erträge,Schulträgeraufgaben
AMT-400,241616.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Haupt-u.Werkrealschulen,211002,"400 Amt f. Schule, Bildung",2016,21,Aufwendungen,Schulträgeraufgaben
AMT-400,403027.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Haupt-u.Werkrealschulen,211002,"400 Amt f. Schule, Bildung",2017,21,Erträge,Schulträgeraufgaben
AMT-400,417231.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Haupt-u.Werkrealschulen,211002,"400 Amt f. Schule, Bildung",2017,21,Aufwendungen,Schulträgeraufgaben
AMT-400,403029.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Haupt-u.Werkrealschulen,211002,"400 Amt f. Schule, Bildung",2018,21,Erträge,Schulträgeraufgaben
AMT-400,447712.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Haupt-u.Werkrealschulen,211002,"400 Amt f. Schule, Bildung",2018,21,Aufwendungen,Schulträgeraufgaben
AMT-400,1192410.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung","Grund-,Haupt-u.Werkrealschulen",211003,"400 Amt f. Schule, Bildung",2015,21,Erträge,Schulträgeraufgaben
AMT-400,869356.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung","Grund-,Haupt-u.Werkrealschulen",211003,"400 Amt f. Schule, Bildung",2015,21,Aufwendungen,Schulträgeraufgaben
AMT-400,974877.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung","Grund-,Haupt-u.Werkrealschulen",211003,"400 Amt f. Schule, Bildung",2016,21,Erträge,Schulträgeraufgaben
AMT-400,1000897.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung","Grund-,Haupt-u.Werkrealschulen",211003,"400 Amt f. Schule, Bildung",2016,21,Aufwendungen,Schulträgeraufgaben
AMT-400,1004466.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung","Grund-,Haupt-u.Werkrealschulen",211003,"400 Amt f. Schule, Bildung",2017,21,Erträge,Schulträgeraufgaben
AMT-400,1619731.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung","Grund-,Haupt-u.Werkrealschulen",211003,"400 Amt f. Schule, Bildung",2017,21,Aufwendungen,Schulträgeraufgaben
AMT-400,1022480.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung","Grund-,Haupt-u.Werkrealschulen",211003,"400 Amt f. Schule, Bildung",2018,21,Erträge,Schulträgeraufgaben
AMT-400,1684933.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung","Grund-,Haupt-u.Werkrealschulen",211003,"400 Amt f. Schule, Bildung",2018,21,Aufwendungen,Schulträgeraufgaben
AMT-400,1545960.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Realschulen,211004,"400 Amt f. Schule, Bildung",2015,21,Erträge,Schulträgeraufgaben
AMT-400,1193674.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Realschulen,211004,"400 Amt f. Schule, Bildung",2015,21,Aufwendungen,Schulträgeraufgaben
AMT-400,1515231.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Realschulen,211004,"400 Amt f. Schule, Bildung",2016,21,Erträge,Schulträgeraufgaben
AMT-400,1179564.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Realschulen,211004,"400 Amt f. Schule, Bildung",2016,21,Aufwendungen,Schulträgeraufgaben
AMT-400,2127050.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Realschulen,211004,"400 Amt f. Schule, Bildung",2017,21,Erträge,Schulträgeraufgaben
AMT-400,2342249.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Realschulen,211004,"400 Amt f. Schule, Bildung",2017,21,Aufwendungen,Schulträgeraufgaben
AMT-400,2134424.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Realschulen,211004,"400 Amt f. Schule, Bildung",2018,21,Erträge,Schulträgeraufgaben
AMT-400,2401967.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Realschulen,211004,"400 Amt f. Schule, Bildung",2018,21,Aufwendungen,Schulträgeraufgaben
AMT-400,4636920.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gymnasium,211006,"400 Amt f. Schule, Bildung",2015,21,Erträge,Schulträgeraufgaben
AMT-400,3442375.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gymnasium,211006,"400 Amt f. Schule, Bildung",2015,21,Aufwendungen,Schulträgeraufgaben
AMT-400,4516750.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gymnasium,211006,"400 Amt f. Schule, Bildung",2016,21,Erträge,Schulträgeraufgaben
AMT-400,3496390.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gymnasium,211006,"400 Amt f. Schule, Bildung",2016,21,Aufwendungen,Schulträgeraufgaben
AMT-400,6112596.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gymnasium,211006,"400 Amt f. Schule, Bildung",2017,21,Erträge,Schulträgeraufgaben
AMT-400,4930854.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gymnasium,211006,"400 Amt f. Schule, Bildung",2017,21,Aufwendungen,Schulträgeraufgaben
AMT-400,6134640.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gymnasium,211006,"400 Amt f. Schule, Bildung",2018,21,Erträge,Schulträgeraufgaben
AMT-400,5075800.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gymnasium,211006,"400 Amt f. Schule, Bildung",2018,21,Aufwendungen,Schulträgeraufgaben
AMT-400,1016169.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gesamtschulen,211009,"400 Amt f. Schule, Bildung",2015,21,Erträge,Schulträgeraufgaben
AMT-400,1187631.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gesamtschulen,211009,"400 Amt f. Schule, Bildung",2015,21,Aufwendungen,Schulträgeraufgaben
AMT-400,1126820.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gesamtschulen,211009,"400 Amt f. Schule, Bildung",2016,21,Erträge,Schulträgeraufgaben
AMT-400,1046723.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gesamtschulen,211009,"400 Amt f. Schule, Bildung",2016,21,Aufwendungen,Schulträgeraufgaben
AMT-400,1285606.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gesamtschulen,211009,"400 Amt f. Schule, Bildung",2017,21,Erträge,Schulträgeraufgaben
AMT-400,1155144.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gesamtschulen,211009,"400 Amt f. Schule, Bildung",2017,21,Aufwendungen,Schulträgeraufgaben
AMT-400,1288406.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gesamtschulen,211009,"400 Amt f. Schule, Bildung",2018,21,Erträge,Schulträgeraufgaben
AMT-400,1185805.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gesamtschulen,211009,"400 Amt f. Schule, Bildung",2018,21,Aufwendungen,Schulträgeraufgaben
AMT-400,72004.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gemeinschaftsschulen,211010,"400 Amt f. Schule, Bildung",2015,21,Erträge,Schulträgeraufgaben
AMT-400,163880.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gemeinschaftsschulen,211010,"400 Amt f. Schule, Bildung",2015,21,Aufwendungen,Schulträgeraufgaben
AMT-400,256659.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gemeinschaftsschulen,211010,"400 Amt f. Schule, Bildung",2016,21,Erträge,Schulträgeraufgaben
AMT-400,295794.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gemeinschaftsschulen,211010,"400 Amt f. Schule, Bildung",2016,21,Aufwendungen,Schulträgeraufgaben
AMT-400,444676.0,Dezernat II BMin Stuchlik,THH_08,2110,DEZ-II,Allgemeinbildenden Schulen,"THH 8 Amt f. Schule, Bildung",Gemeinschaftsschulen,211010,"400 Amt f. Schule, Bildung",2017,21,Erträge,Schulträgeraufgaben
