Titelnr.,Titel,Gruppen Nr,Gruppe,Einnahmen Ausgaben,Einzel Nr,Bezeichnung,Betrag,Jahr
0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,0.469,Personalnebenausgaben,30000.0,2017
0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,0.4691,"Personalnebenausgaben ""LoB""",140000.0,2017
0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,0.4692,Fahrkostenzuschüsse für Fahrten zwischen Wohnung und Arbeitsplatz,86000.0,2017
0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,0.562,"Aus- und Fortbildung, Umschulung",40000.0,2017
0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,0.581,Verbrauchsmaterial Kaffeeautomat,2200.0,2017
0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,0.645,Unfallversicherung (auch gesetzliche Unfallversicherung),35000.0,2017
0,Allgemeine Verwaltung,800,Einrichtungen und Maßnahmen für Verwaltungsangehörige,Ausgaben,0.654,Dienstreisen,1600.0,2017
0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,0.562,"Aus- und Fortbildung, Umschulung",2000.0,2017
0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,0.632,Verschiedener Betriebsaufwand Personalversammlung,800.0,2017
0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,0.65,Bürobedarf,100.0,2017
0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",900.0,2017
0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,0.654,Dienstreisen,100.0,2017
0,Allgemeine Verwaltung,801,Personalrat,Ausgaben,0.662,Vermischte Ausgaben,800.0,2017
0,Allgemeine Verwaltung,842,Arbeitsmedizinischer Dienst,Ausgaben,0.4591,Ärztlicher Dienst GUV,3500.0,2017
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Einnahmen,0.11,Benutzungsgebühren,100.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Einnahmen,0.1101,Benutzungsgebühren und ähnliche Entgelte  -Kaffeeautomat-,0.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Einnahmen,0.1552,Versicherungsleistungen in anderen Schadensfällen,0.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.409,"Aufwendungen für ehrenamtliche Tätigkeit Aufwandsentsch., Sitzungsgeld",70000.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.4099,Aufwend.f.ehrenamtl.Tätigkeit  -sonstiges Personal-Ehrensold-,0.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.41,Beamtenbezüge,125000.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.411,Versorgungsrücklage,1000.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.414,Angestelltenvergütungen,65000.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.421,Versorgungsrücklage passiv,2500.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.43,"Beiträge zu Versorgungskassen ""Beamte""",80000.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",4500.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.444,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",12500.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",0.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,300.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.5202,GWG (0 - 410  Netto),500.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.583,Getränke,2500.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.6313,"Belohnungen, Preise",1000.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.6314,Städtepartnerschaften u.ä.,25000.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.6322,EDV-Kosten an Dritte,2300.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.64,Steuern und Versicherungen GR-Amts- u. Diensthaftplichtversicherung,700.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",500.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.652,"Post-, Fernmeldegebühren",1600.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.654,Dienstreisen,7000.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.658,Sonstige Geschäftsausgaben,7000.0,2016
0,Allgemeine Verwaltung,0,"Gemeinde-, Kreis- und Bezirksorgane",Ausgaben,0.66,Verfügungsmittel,4500.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Einnahmen,0.11,Benutzungsgebühren,100.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Einnahmen,0.119,Sonstige Gebühren und ähnliche Entgelte Kopierersätze u.ä.,0.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Einnahmen,0.139,"Einnahmen aus Verkauf Adressen, Fundsachen u.ä.",100.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Einnahmen,0.1552,Versicherungsleistungen in anderen Schadensfällen,0.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Einnahmen,0.163,Erstattungen durch Zweckverbände und dgl.,5500.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Einnahmen,0.1651,Erstattungen vom Regiebetrieb Wasserwerk-Verwaltungskostenbeitrag,50000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Einnahmen,0.169,Innere Verrechnung Verwaltungskosten­beitrag Bestattungswesen (7500.6792),7000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Einnahmen,0.1692,Innere Verrechnungen Personalkosten Kindertageseinrichtungen,0.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.41,Beamtenbezüge,65000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.411,Versorgungsrücklage,500.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.414,Angestelltenvergütungen,195000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.421,Versorgungsrücklage passiv,1500.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.43,"Beiträge zu Versorgungskassen ""Beamte""",50000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",13000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.444,"Beiträge zur gesetzt. Sozialversicherung ""Angestellte""",30000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä.",0.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,500.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.5202,GWG (0  - 410  netto),500.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.6312,"Feiern, Ehrungen",30000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.6321,Öffentlichkeitsarbeit,15000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.6322,EDV-Kosten an Dritte,37000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.6329,Sonstiger verschiedener Betriebsaufwand,300.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.643,Haftpflichtversicherungen Komm.Haftplichtversicherung,61000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.6443,Rechtsschutzversicherung,40000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.645,Unfallversicherung (auch gesetzliche Unfallversicherung),24000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.65,Bürobedarf,500.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",6500.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.652,"Post-, Fernmeldegebühren",900.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.654,Dienstreisen,1000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.655,"Sachverständigenkosten, Gerichtskosten",65000.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.658,Sonstige Geschäftsausgaben,1500.0,2016
0,Allgemeine Verwaltung,200,Hauptverwaltung,Ausgaben,0.661,Mitgliedsbeiträge an Verbände. Vereine und dgl.,13100.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Einnahmen,0.163,Erstattungen Schulzweckverband,0.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Einnahmen,0.1692,Innere Verrechnungen Personalkosten Kindertageseinrichtungen,0.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Ausgaben,0.414,Angestelltenvergütungen,30000.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",1800.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Ausgaben,0.444,"Beiträge zur gesetzt. Sozialversicherung ""Angestellte""",8000.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä.",0.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Ausgaben,0.6322,EDV-Kosten an Dritte,0.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Ausgaben,0.65,Bürobedarf,200.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",5000.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Ausgaben,0.654,Dienstreisen,500.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Ausgaben,0.661,"Mitgliedsbeiträge an Verbände, Vereine und dgi.-KAV-",1000.0,2016
0,Allgemeine Verwaltung,221,Personalamt,Ausgaben,0.8411,"Verzugszinsen, Säumniszuschläge",200.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Einnahmen,0.11,Benutzungsgebühren,100.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Einnahmen,0.1552,Versicherungsleistungen in anderen Schadensfällen,0.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Einnahmen,0.1599,Vermischte Einnahmen,0.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.41,Beamtenbezüge,105000.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.411,Versorgungsrücklage,1000.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.414,Angestelltenvergütungen,0.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.421,Versorgungsrücklage passiv,10000.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.43,"Beiträge zu Versorgungskassen ""Beamte""",65000.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",0.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.444,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",0.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",0.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,200.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.5202,GWG (0  - 410  Netto),800.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.6322,EDV-Kosten an Dritte,25000.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.6369,Sonstige Dienstleistungen durch Dritte,1500.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.64,Steuern u.Versicherungen u.dgl.auch Kassenvers.u.Schlüsselverlustvers.HS,12000.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.65,Bürobedarf,500.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",2500.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.652,"Post-, Fernmeldegebühren",900.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.654,Dienstreisen,500.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.655,"Sachverständigenkosten,. Gerichtskosten u.ä.",3000.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.6554,Kassen- und Organisationsprüfung u.ä. Überörtliche Rechnungsprüfung,2000.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.6589,Sonstige Geschäftsausgaben,200.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.661,"Mitgliedsbeiträge an Verbände, Vereine und dgl.",6800.0,2016
0,Allgemeine Verwaltung,300,Finanzverwaltung,Ausgaben,0.662,Vermischte Ausgaben,100.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Einnahmen,0.101,"Verwaltungskosten (KG, VWKostG) Mahngebühren",3100.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Einnahmen,0.1597,Kassenüberschüsse,0.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Einnahmen,0.1599,Vermischte Einnahmen,0.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Einnahmen,0.26,Bußgelder u.ä.,0.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Einnahmen,0.261,Säumniszuschläge u.ä.,15000.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Einnahmen,0.2612,Stundungszinsen,4000.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Einnahmen,0.2613,Verzugszinsen,100.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.414,Angestelltenvergütungen,125000.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.421,Zuführungen zur Versorgungsrücklage -Ruhegehaltsempfänger-,500.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.43,"Beiträge zu Versorgungskassen ""Beamte""",17000.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",8000.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.444,"Beiträge zur gesetzt. Sozialversicherung ""Angestellte""",20000.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä.",0.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.632,Verschiedener Betriebsaufwand,700.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.6322,EDV-Kosten an Dritte,1500.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",1000.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.654,Dienstreisen,300.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.655,"Sachverständigenkosten, Gerichtskosten u.ä.",2500.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.6554,Kassen- und Organisationsprüfung u.ä.,3000.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.6581,Bankgebühren u.ä. (auch Zinszahlungen an Banken),1200.0,2016
0,Allgemeine Verwaltung,331,Kassenverwaltung,Ausgaben,0.841,Sonstige Finanzausgaben Erstattungszinsen f.Beiträge,500.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Einnahmen,0.1599,Vermischte Einnahmen u.a. Hundesteuermarken,100.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Einnahmen,0.2615,Verspätungszuschläge,2200.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Einnahmen,0.2616,Verzinsung von Steuernachforderungen,60000.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Ausgaben,0.414,Angestelltenvergütungen,75000.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",6000.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Ausgaben,0.444,"Beiträge zur gesetzt. Sozialversicherung ""Angestellte""",15000.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä.",0.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Ausgaben,0.65,Bürobedarf (u.a. Hundesteuermarken),200.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",700.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Ausgaben,0.654,Dienstreisen,300.0,2016
0,Allgemeine Verwaltung,341,Steuerverwaltung,Ausgaben,0.8412,Verzinsung von Steuererstattungen,30000.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Einnahmen,0.1599,Vermischte Einnahmen,0.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.41,Beamtenbezüge,0.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.414,Angestelltenvergütungen,80000.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",6000.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.444,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",15000.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä.",0.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,300.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.5202,GWG (0  - 410  Netto),500.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.6322,EDV-Kosten an Dritte,5000.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.65,Bürobedarf,300.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",300.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.654,Dienstreisen,300.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.655,"Sachverständigenkosten, Gerichtskosten u.ä.",50000.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.6554,Kassen- und Organisationsprüfung u.ä.,2000.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.6589,Sonstige Geschäftsausgaben,200.0,2016
0,Allgemeine Verwaltung,351,Liegenschaftsverwaltung,Ausgaben,0.661,"Mitgliedsbeiträge an Verbände, Vereine und dgl.",500.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Einnahmen,0.1,Verwaltungsgebühren,16000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Einnahmen,0.1331,Verkauf v.Familienstammbüchern,300.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.41,Beamtenbezüge,40000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.411,Versorgungsrücklage,500.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.414,Angestelltenvergütungen,30000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.421,Versorgungsrücklage passiv,500.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.43,"Beiträge zu Versorgungskassen ""Beamte""",13000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.434,"Beiträge zu Versorgungskassen ""Angestellte""",3000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.444,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",6000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.459,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",0.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,2000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.5202,GWG (0  - 410  Netto),1000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.532,"Mieten für Maschinen, Fahrzeuge, Geräte",2000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.6322,EDV-Kosten an Dritte,15000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.65,Bürobedarf,5000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.651,"Bücher, Zeitschriften u.ä.",2000.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.652,Post- und Fernmeldegebühren,1500.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.654,Dienstreisen,300.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.6589,Sonstige Geschäftsausgaben,500.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.661,"Mitgliedsbeiträge an Verbände,Vereine u.dgl.-Fachverband der Standesbeamten",100.0,2016
0,Allgemeine Verwaltung,501,Standesamt,Ausgaben,0.679,Innere Verrechnung (HHST 8806.1690) unentgeltliche Objektnutzung,6000.0,2016
0,Allgemeine Verwaltung,521,Wahlen,Einnahmen,0.1601,Erstattungen vom Bund,0.0,2016
0,Allgemeine Verwaltung,521,Wahlen,Einnahmen,0.1611,Erstattungen des Landes,0.0,2016
0,Allgemeine Verwaltung,521,Wahlen,Ausgaben,0.409,Aufwendungen für ehrenamtliche Tätigkeit,5000.0,2016
0,Allgemeine Verwaltung,521,Wahlen,Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,1000.0,2016
0,Allgemeine Verwaltung,521,Wahlen,Ausgaben,0.5202,GWG (0  - 410  Netto),500.0,2016
0,Allgemeine Verwaltung,521,Wahlen,Ausgaben,0.6322,EDV-Kosten an Dritte,4000.0,2016
0,Allgemeine Verwaltung,521,Wahlen,Ausgaben,0.65,Bürobedarf,6000.0,2016
0,Allgemeine Verwaltung,521,Wahlen,Ausgaben,0.662,Vermischte Ausgaben,200.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Einnahmen,0.1552,Versicherungsleistungen in anderen Schadensfällen,0.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Einnahmen,0.1599,Vermischte Einnahmen -Kopienersätze-,100.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.52,Verwaltungs- u. Zweckausstattung,1000.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.5202,GWG (0 - 410  Netto),1500.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.525,Technische Geräte und Apparate Miete und Reparatur Telefonanlage,20000.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.532,"Mieten für Maschinen, Fahrzeuge, Geräte Kopierer",15000.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.54,Gebäudebewirtschaftungskosten,0.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.55,Haltung von Fahrzeugen,10000.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.555,Kfz-Steuern,1000.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.556,Kfz-Versicherungen,2600.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.6322,EDV-Kosten an Dritte,0.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.64,Steuern und Versicherungen,4000.0,2016
0,Allgemeine Verwaltung,600,Einrichtungen f.d.gesamte Verwaltung-Rathaus,Ausgaben,0.65,Bürobedarf,10000.0,2016
