art_label,produktbereich_name,produktbereich_label,amount,time_year,produktgruppe_name,produktgruppe_label
Aufwand,17,Stiftungen,0,2018,1708,Büchereistiftung
Ertrag,17,Stiftungen,618724,2012,1709,Stiftung Johann-Heinrich Claren
Aufwand,17,Stiftungen,320040,2012,1709,Stiftung Johann-Heinrich Claren
Ertrag,17,Stiftungen,595400,2013,1709,Stiftung Johann-Heinrich Claren
Aufwand,17,Stiftungen,346700,2013,1709,Stiftung Johann-Heinrich Claren
Ertrag,17,Stiftungen,595400,2014,1709,Stiftung Johann-Heinrich Claren
Aufwand,17,Stiftungen,345000,2014,1709,Stiftung Johann-Heinrich Claren
Ertrag,17,Stiftungen,607900,2015,1709,Stiftung Johann-Heinrich Claren
Aufwand,17,Stiftungen,428700,2015,1709,Stiftung Johann-Heinrich Claren
Ertrag,17,Stiftungen,461100,2016,1709,Stiftung Johann-Heinrich Claren
Aufwand,17,Stiftungen,266800,2016,1709,Stiftung Johann-Heinrich Claren
Ertrag,17,Stiftungen,461100,2017,1709,Stiftung Johann-Heinrich Claren
Aufwand,17,Stiftungen,240500,2017,1709,Stiftung Johann-Heinrich Claren
Ertrag,17,Stiftungen,461100,2018,1709,Stiftung Johann-Heinrich Claren
Aufwand,17,Stiftungen,188800,2018,1709,Stiftung Johann-Heinrich Claren
Ertrag,17,Stiftungen,19275,2012,1710,Stiftung Dr. Eduard Schreibers
Aufwand,17,Stiftungen,7075,2012,1710,Stiftung Dr. Eduard Schreibers
Ertrag,17,Stiftungen,19300,2013,1710,Stiftung Dr. Eduard Schreibers
Aufwand,17,Stiftungen,10500,2013,1710,Stiftung Dr. Eduard Schreibers
Ertrag,17,Stiftungen,19300,2014,1710,Stiftung Dr. Eduard Schreibers
Aufwand,17,Stiftungen,10500,2014,1710,Stiftung Dr. Eduard Schreibers
Ertrag,17,Stiftungen,18100,2015,1710,Stiftung Dr. Eduard Schreibers
Aufwand,17,Stiftungen,13500,2015,1710,Stiftung Dr. Eduard Schreibers
Ertrag,17,Stiftungen,16900,2016,1710,Stiftung Dr. Eduard Schreibers
Aufwand,17,Stiftungen,11100,2016,1710,Stiftung Dr. Eduard Schreibers
Ertrag,17,Stiftungen,16900,2017,1710,Stiftung Dr. Eduard Schreibers
Aufwand,17,Stiftungen,9900,2017,1710,Stiftung Dr. Eduard Schreibers
Ertrag,17,Stiftungen,16900,2018,1710,Stiftung Dr. Eduard Schreibers
Aufwand,17,Stiftungen,7400,2018,1710,Stiftung Dr. Eduard Schreibers
Ertrag,17,Stiftungen,5422,2012,1711,Emilie-Kühner-Stiftung
Aufwand,17,Stiftungen,0,2012,1711,Emilie-Kühner-Stiftung
Ertrag,17,Stiftungen,5400,2013,1711,Emilie-Kühner-Stiftung
Aufwand,17,Stiftungen,2400,2013,1711,Emilie-Kühner-Stiftung
Ertrag,17,Stiftungen,5400,2014,1711,Emilie-Kühner-Stiftung
Aufwand,17,Stiftungen,2400,2014,1711,Emilie-Kühner-Stiftung
Ertrag,17,Stiftungen,5100,2015,1711,Emilie-Kühner-Stiftung
Aufwand,17,Stiftungen,3400,2015,1711,Emilie-Kühner-Stiftung
Ertrag,17,Stiftungen,4800,2016,1711,Emilie-Kühner-Stiftung
Aufwand,17,Stiftungen,2700,2016,1711,Emilie-Kühner-Stiftung
Ertrag,17,Stiftungen,4800,2017,1711,Emilie-Kühner-Stiftung
Aufwand,17,Stiftungen,2300,2017,1711,Emilie-Kühner-Stiftung
Ertrag,17,Stiftungen,4800,2018,1711,Emilie-Kühner-Stiftung
Aufwand,17,Stiftungen,1600,2018,1711,Emilie-Kühner-Stiftung
Ertrag,17,Stiftungen,40405,2012,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Aufwand,17,Stiftungen,24047,2012,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Ertrag,17,Stiftungen,43500,2013,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Aufwand,17,Stiftungen,27300,2013,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Ertrag,17,Stiftungen,43500,2014,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Aufwand,17,Stiftungen,27300,2014,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Ertrag,17,Stiftungen,39700,2015,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Aufwand,17,Stiftungen,32800,2015,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Ertrag,17,Stiftungen,38300,2016,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Aufwand,17,Stiftungen,29700,2016,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Ertrag,17,Stiftungen,38300,2017,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Aufwand,17,Stiftungen,28200,2017,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Ertrag,17,Stiftungen,38300,2018,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Aufwand,17,Stiftungen,25000,2018,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Ertrag,17,Stiftungen,142766,2012,1713,Hermann-Frank-Fonds
Aufwand,17,Stiftungen,68067,2012,1713,Hermann-Frank-Fonds
Ertrag,17,Stiftungen,141700,2013,1713,Hermann-Frank-Fonds
Aufwand,17,Stiftungen,66300,2013,1713,Hermann-Frank-Fonds
Ertrag,17,Stiftungen,141700,2014,1713,Hermann-Frank-Fonds
Aufwand,17,Stiftungen,66300,2014,1713,Hermann-Frank-Fonds
Ertrag,17,Stiftungen,140300,2015,1713,Hermann-Frank-Fonds
Aufwand,17,Stiftungen,104900,2015,1713,Hermann-Frank-Fonds
Ertrag,17,Stiftungen,19900,2016,1713,Hermann-Frank-Fonds
Aufwand,17,Stiftungen,0,2016,1713,Hermann-Frank-Fonds
Ertrag,17,Stiftungen,19900,2017,1713,Hermann-Frank-Fonds
Aufwand,17,Stiftungen,0,2017,1713,Hermann-Frank-Fonds
Ertrag,17,Stiftungen,19900,2018,1713,Hermann-Frank-Fonds
Aufwand,17,Stiftungen,0,2018,1713,Hermann-Frank-Fonds
Ertrag,17,Stiftungen,184096,2012,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Aufwand,17,Stiftungen,88509,2012,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Ertrag,17,Stiftungen,105100,2013,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Aufwand,17,Stiftungen,56600,2013,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Ertrag,17,Stiftungen,105100,2014,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Aufwand,17,Stiftungen,56600,2014,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Ertrag,17,Stiftungen,103700,2015,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Aufwand,17,Stiftungen,78200,2015,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Ertrag,17,Stiftungen,43500,2016,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Aufwand,17,Stiftungen,11400,2016,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Ertrag,17,Stiftungen,43500,2017,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Aufwand,17,Stiftungen,4500,2017,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Ertrag,17,Stiftungen,43500,2018,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Aufwand,17,Stiftungen,0,2018,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Ertrag,17,Stiftungen,181679,2012,1715,Guilleaume-Stiftung St. Antoniusheim
Aufwand,17,Stiftungen,125461,2012,1715,Guilleaume-Stiftung St. Antoniusheim
Ertrag,17,Stiftungen,178400,2013,1715,Guilleaume-Stiftung St. Antoniusheim
Aufwand,17,Stiftungen,123200,2013,1715,Guilleaume-Stiftung St. Antoniusheim
Ertrag,17,Stiftungen,178400,2014,1715,Guilleaume-Stiftung St. Antoniusheim
Aufwand,17,Stiftungen,123200,2014,1715,Guilleaume-Stiftung St. Antoniusheim
Ertrag,17,Stiftungen,179700,2015,1715,Guilleaume-Stiftung St. Antoniusheim
Aufwand,17,Stiftungen,150400,2015,1715,Guilleaume-Stiftung St. Antoniusheim
Ertrag,17,Stiftungen,170800,2016,1715,Guilleaume-Stiftung St. Antoniusheim
Aufwand,17,Stiftungen,134000,2016,1715,Guilleaume-Stiftung St. Antoniusheim
Ertrag,17,Stiftungen,170800,2017,1715,Guilleaume-Stiftung St. Antoniusheim
Aufwand,17,Stiftungen,126200,2017,1715,Guilleaume-Stiftung St. Antoniusheim
Ertrag,17,Stiftungen,170800,2018,1715,Guilleaume-Stiftung St. Antoniusheim
Aufwand,17,Stiftungen,110600,2018,1715,Guilleaume-Stiftung St. Antoniusheim
Ertrag,17,Stiftungen,6699,2012,1716,Krankenhausstiftung Worringen
Aufwand,17,Stiftungen,15000,2012,1716,Krankenhausstiftung Worringen
Ertrag,17,Stiftungen,6500,2013,1716,Krankenhausstiftung Worringen
Aufwand,17,Stiftungen,4700,2013,1716,Krankenhausstiftung Worringen
Ertrag,17,Stiftungen,6500,2014,1716,Krankenhausstiftung Worringen
Aufwand,17,Stiftungen,4700,2014,1716,Krankenhausstiftung Worringen
Ertrag,17,Stiftungen,6600,2015,1716,Krankenhausstiftung Worringen
Aufwand,17,Stiftungen,4400,2015,1716,Krankenhausstiftung Worringen
Ertrag,17,Stiftungen,6600,2016,1716,Krankenhausstiftung Worringen
Aufwand,17,Stiftungen,3900,2016,1716,Krankenhausstiftung Worringen
Ertrag,17,Stiftungen,6600,2017,1716,Krankenhausstiftung Worringen
Aufwand,17,Stiftungen,3300,2017,1716,Krankenhausstiftung Worringen
Ertrag,17,Stiftungen,6600,2018,1716,Krankenhausstiftung Worringen
Aufwand,17,Stiftungen,2100,2018,1716,Krankenhausstiftung Worringen
Ertrag,17,Stiftungen,4336,2012,1717,Gustav-von-Mevissen-Stiftung
Aufwand,17,Stiftungen,3009,2012,1717,Gustav-von-Mevissen-Stiftung
Ertrag,17,Stiftungen,4300,2013,1717,Gustav-von-Mevissen-Stiftung
Aufwand,17,Stiftungen,2300,2013,1717,Gustav-von-Mevissen-Stiftung
Ertrag,17,Stiftungen,4300,2014,1717,Gustav-von-Mevissen-Stiftung
Aufwand,17,Stiftungen,2300,2014,1717,Gustav-von-Mevissen-Stiftung
Ertrag,17,Stiftungen,4100,2015,1717,Gustav-von-Mevissen-Stiftung
Aufwand,17,Stiftungen,3100,2015,1717,Gustav-von-Mevissen-Stiftung
Ertrag,17,Stiftungen,1600,2016,1717,Gustav-von-Mevissen-Stiftung
Aufwand,17,Stiftungen,300,2016,1717,Gustav-von-Mevissen-Stiftung
Ertrag,17,Stiftungen,1600,2017,1717,Gustav-von-Mevissen-Stiftung
Aufwand,17,Stiftungen,0,2017,1717,Gustav-von-Mevissen-Stiftung
Ertrag,17,Stiftungen,1600,2018,1717,Gustav-von-Mevissen-Stiftung
Aufwand,17,Stiftungen,0,2018,1717,Gustav-von-Mevissen-Stiftung
Ertrag,17,Stiftungen,4148,2012,1718,Stiftung Feldotto
Aufwand,17,Stiftungen,910,2012,1718,Stiftung Feldotto
Ertrag,17,Stiftungen,4100,2013,1718,Stiftung Feldotto
Aufwand,17,Stiftungen,2100,2013,1718,Stiftung Feldotto
Ertrag,17,Stiftungen,4100,2014,1718,Stiftung Feldotto
Aufwand,17,Stiftungen,2100,2014,1718,Stiftung Feldotto
Ertrag,17,Stiftungen,3900,2015,1718,Stiftung Feldotto
Aufwand,17,Stiftungen,2900,2015,1718,Stiftung Feldotto
Ertrag,17,Stiftungen,3800,2016,1718,Stiftung Feldotto
Aufwand,17,Stiftungen,2500,2016,1718,Stiftung Feldotto
Ertrag,17,Stiftungen,3800,2017,1718,Stiftung Feldotto
Aufwand,17,Stiftungen,2200,2017,1718,Stiftung Feldotto
Ertrag,17,Stiftungen,3800,2018,1718,Stiftung Feldotto
Aufwand,17,Stiftungen,1700,2018,1718,Stiftung Feldotto
Ertrag,17,Stiftungen,19848,2012,1719,Stiftung Faßbender
Aufwand,17,Stiftungen,0,2012,1719,Stiftung Faßbender
Ertrag,17,Stiftungen,19800,2013,1719,Stiftung Faßbender
Aufwand,17,Stiftungen,10300,2013,1719,Stiftung Faßbender
Ertrag,17,Stiftungen,19800,2014,1719,Stiftung Faßbender
Aufwand,17,Stiftungen,10300,2014,1719,Stiftung Faßbender
Ertrag,17,Stiftungen,19000,2015,1719,Stiftung Faßbender
Aufwand,17,Stiftungen,14000,2015,1719,Stiftung Faßbender
Ertrag,17,Stiftungen,18100,2016,1719,Stiftung Faßbender
Aufwand,17,Stiftungen,11800,2016,1719,Stiftung Faßbender
Ertrag,17,Stiftungen,18100,2017,1719,Stiftung Faßbender
Aufwand,17,Stiftungen,10500,2017,1719,Stiftung Faßbender
Ertrag,17,Stiftungen,18100,2018,1719,Stiftung Faßbender
Aufwand,17,Stiftungen,7800,2018,1719,Stiftung Faßbender
Ertrag,17,Stiftungen,15542,2012,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Aufwand,17,Stiftungen,9603,2012,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Ertrag,17,Stiftungen,15300,2013,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Aufwand,17,Stiftungen,8100,2013,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Ertrag,17,Stiftungen,15300,2014,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Aufwand,17,Stiftungen,8100,2014,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Ertrag,17,Stiftungen,15200,2015,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Aufwand,17,Stiftungen,11400,2015,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Ertrag,17,Stiftungen,14500,2016,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Aufwand,17,Stiftungen,9800,2016,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Ertrag,17,Stiftungen,14500,2017,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Aufwand,17,Stiftungen,8700,2017,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Ertrag,17,Stiftungen,14500,2018,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Aufwand,17,Stiftungen,6700,2018,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Ertrag,17,Stiftungen,36154,2012,1721,Stiftung Dick
Aufwand,17,Stiftungen,2700,2012,1721,Stiftung Dick
Ertrag,17,Stiftungen,36000,2013,1721,Stiftung Dick
Aufwand,17,Stiftungen,19100,2013,1721,Stiftung Dick
Ertrag,17,Stiftungen,36000,2014,1721,Stiftung Dick
Aufwand,17,Stiftungen,19100,2014,1721,Stiftung Dick
Ertrag,17,Stiftungen,33300,2015,1721,Stiftung Dick
Aufwand,17,Stiftungen,24500,2015,1721,Stiftung Dick
Ertrag,17,Stiftungen,31300,2016,1721,Stiftung Dick
Aufwand,17,Stiftungen,20100,2016,1721,Stiftung Dick
Ertrag,17,Stiftungen,31300,2017,1721,Stiftung Dick
Aufwand,17,Stiftungen,17800,2017,1721,Stiftung Dick
Ertrag,17,Stiftungen,31300,2018,1721,Stiftung Dick
Aufwand,17,Stiftungen,13000,2018,1721,Stiftung Dick
Ertrag,17,Stiftungen,7578,2012,1722,Stiftung Friedrich Damm
Aufwand,17,Stiftungen,4580,2012,1722,Stiftung Friedrich Damm
Ertrag,17,Stiftungen,7500,2013,1722,Stiftung Friedrich Damm
Aufwand,17,Stiftungen,3800,2013,1722,Stiftung Friedrich Damm
Ertrag,17,Stiftungen,7500,2014,1722,Stiftung Friedrich Damm
Aufwand,17,Stiftungen,3800,2014,1722,Stiftung Friedrich Damm
Ertrag,17,Stiftungen,6900,2015,1722,Stiftung Friedrich Damm
Aufwand,17,Stiftungen,5000,2015,1722,Stiftung Friedrich Damm
Ertrag,17,Stiftungen,5300,2016,1722,Stiftung Friedrich Damm
Aufwand,17,Stiftungen,2900,2016,1722,Stiftung Friedrich Damm
Ertrag,17,Stiftungen,5300,2017,1722,Stiftung Friedrich Damm
Aufwand,17,Stiftungen,2300,2017,1722,Stiftung Friedrich Damm
Ertrag,17,Stiftungen,5300,2018,1722,Stiftung Friedrich Damm
Aufwand,17,Stiftungen,1300,2018,1722,Stiftung Friedrich Damm
Ertrag,17,Stiftungen,22741,2012,1723,Stiftung Mathilde Groll
Aufwand,17,Stiftungen,10727,2012,1723,Stiftung Mathilde Groll
Ertrag,17,Stiftungen,22500,2013,1723,Stiftung Mathilde Groll
Aufwand,17,Stiftungen,11800,2013,1723,Stiftung Mathilde Groll
Ertrag,17,Stiftungen,22500,2014,1723,Stiftung Mathilde Groll
Aufwand,17,Stiftungen,11800,2014,1723,Stiftung Mathilde Groll
Ertrag,17,Stiftungen,21500,2015,1723,Stiftung Mathilde Groll
Aufwand,17,Stiftungen,15900,2015,1723,Stiftung Mathilde Groll
Ertrag,17,Stiftungen,20700,2016,1723,Stiftung Mathilde Groll
Aufwand,17,Stiftungen,13600,2016,1723,Stiftung Mathilde Groll
Ertrag,17,Stiftungen,20700,2017,1723,Stiftung Mathilde Groll
Aufwand,17,Stiftungen,12100,2017,1723,Stiftung Mathilde Groll
Ertrag,17,Stiftungen,20700,2018,1723,Stiftung Mathilde Groll
Aufwand,17,Stiftungen,9100,2018,1723,Stiftung Mathilde Groll
Ertrag,17,Stiftungen,27572,2012,1724,Gerda und Manfred Ulbrich-Stiftung
Aufwand,17,Stiftungen,0,2012,1724,Gerda und Manfred Ulbrich-Stiftung
Ertrag,17,Stiftungen,27300,2013,1724,Gerda und Manfred Ulbrich-Stiftung
Aufwand,17,Stiftungen,14200,2013,1724,Gerda und Manfred Ulbrich-Stiftung
Ertrag,17,Stiftungen,27300,2014,1724,Gerda und Manfred Ulbrich-Stiftung
Aufwand,17,Stiftungen,14200,2014,1724,Gerda und Manfred Ulbrich-Stiftung
Ertrag,17,Stiftungen,26100,2015,1724,Gerda und Manfred Ulbrich-Stiftung
Aufwand,17,Stiftungen,19200,2015,1724,Gerda und Manfred Ulbrich-Stiftung
Ertrag,17,Stiftungen,25600,2016,1724,Gerda und Manfred Ulbrich-Stiftung
Aufwand,17,Stiftungen,17000,2016,1724,Gerda und Manfred Ulbrich-Stiftung
Ertrag,17,Stiftungen,25600,2017,1724,Gerda und Manfred Ulbrich-Stiftung
Aufwand,17,Stiftungen,15100,2017,1724,Gerda und Manfred Ulbrich-Stiftung
Ertrag,17,Stiftungen,25600,2018,1724,Gerda und Manfred Ulbrich-Stiftung
Aufwand,17,Stiftungen,11400,2018,1724,Gerda und Manfred Ulbrich-Stiftung
Ertrag,18,Bezirksorientierte Mittel,0,2012,1801,Bezirksorientierte Mittel
Aufwand,18,Bezirksorientierte Mittel,0,2012,1801,Bezirksorientierte Mittel
Ertrag,18,Bezirksorientierte Mittel,0,2013,1801,Bezirksorientierte Mittel
Aufwand,18,Bezirksorientierte Mittel,0,2013,1801,Bezirksorientierte Mittel
Ertrag,18,Bezirksorientierte Mittel,0,2014,1801,Bezirksorientierte Mittel
Aufwand,18,Bezirksorientierte Mittel,0,2014,1801,Bezirksorientierte Mittel
Ertrag,18,Bezirksorientierte Mittel,0,2015,1801,Bezirksorientierte Mittel
Aufwand,18,Bezirksorientierte Mittel,504000,2015,1801,Bezirksorientierte Mittel
Ertrag,18,Bezirksorientierte Mittel,0,2016,1801,Bezirksorientierte Mittel
Aufwand,18,Bezirksorientierte Mittel,504000,2016,1801,Bezirksorientierte Mittel
Ertrag,18,Bezirksorientierte Mittel,0,2017,1801,Bezirksorientierte Mittel
Aufwand,18,Bezirksorientierte Mittel,504000,2017,1801,Bezirksorientierte Mittel
Ertrag,18,Bezirksorientierte Mittel,0,2018,1801,Bezirksorientierte Mittel
Aufwand,18,Bezirksorientierte Mittel,504000,2018,1801,Bezirksorientierte Mittel
