ID ,Haushaltsjahr ,Haushaltsart ,Einzelplan ,Bezeichnung EP ,Gliederung ,Bezeichnung Gliederung ,Bezeichnung HSt ,Einnahme/Ausgabe ,Betrag ,Plan/Ergebnis
159 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,5 ,Referat V ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,2200 ,Plan
160 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,5 ,Referat V ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,1900 ,Plan
161 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,5 ,Referat V ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,800 ,Plan
162 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Vermischte Einnahmen ,Einnahme ,2000 ,Plan
163 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Innere Verrechnung Verwaltungskostenbeiträge ,Einnahme ,22000 ,Plan
164 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Beamtenbezüge ,Ausgabe ,153700 ,Plan
165 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,"Zuführungen zur Versorgungsrücklage ""Beamte""" ,Ausgabe ,900 ,Plan
166 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Entgelte für tariflich Beschäftigte ,Ausgabe ,163400 ,Plan
167 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,81500 ,Plan
168 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,2300 ,Plan
169 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,12700 ,Plan
170 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,30500 ,Plan
171 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,800 ,Plan
172 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Personalnebenausgaben Sachzuwendungen/ Leistungsanreize ,Ausgabe ,40 ,Plan
173 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Verwaltungs- und Zweckausstattung ,Ausgabe ,200 ,Plan
174 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Sonstige Gebrauchsgegenstände ,Ausgabe ,700 ,Plan
175 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Fortbildung und Umschulung ,Ausgabe ,1500 ,Plan
176 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,500 ,Plan
177 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Allgemeiner Bürobedarf ,Ausgabe ,500 ,Plan
178 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Bücher und Zeitschriften ,Ausgabe ,2800 ,Plan
179 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Postgebühren ,Ausgabe ,900 ,Plan
180 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Reise- und Fahrtkosten ,Ausgabe ,1500 ,Plan
181 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Sonstige Geschäftsausgaben ,Ausgabe ,2400 ,Plan
182 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Vermischte Ausgaben ,Ausgabe ,100 ,Plan
183 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Innere Verrechnung Kfz-  Fahrzeugkosten ,Ausgabe ,350 ,Plan
184 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,9400 ,Plan
185 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,4300 ,Plan
186 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,2800 ,Plan
187 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,1200 ,Plan
188 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,6 ,Referat VI ,Innere Verrechnung ITK-Leistungen KommunalBIT (sonstige Geräte) ,Ausgabe ,200 ,Plan
189 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Erstattungen durch kommunale Sonderrechnungen (GWF) ,Einnahme ,76100 ,Plan
190 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Erstattungen durch kommunale Sonderrechnungen (VHS) ,Einnahme ,200 ,Plan
191 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Erstattungen durch kommunale Sonderrechnungen (SAh) ,Einnahme ,25900 ,Plan
192 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Erstattungen von Eigenbetrieben (StEF) ,Einnahme ,53100 ,Plan
193 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Erstattungen durch private Unternehmen (Jüd. Museum) ,Einnahme ,2000 ,Plan
194 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Innere Verrechnung Verwaltungskostenbeiträge ,Einnahme ,173800 ,Plan
195 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Beamtenbezüge ,Ausgabe ,207900 ,Plan
196 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,"Zuführungen zur Versorgungsrücklage ""Beamte""" ,Ausgabe ,1200 ,Plan
197 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Entgelte für tariflich Beschäftigte ,Ausgabe ,455700 ,Plan
198 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,110100 ,Plan
199 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,3000 ,Plan
200 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,35400 ,Plan
201 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,82300 ,Plan
202 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,1500 ,Plan
203 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Personalnebenausgaben Sachzuwendungen/ Leistungsanreize ,Ausgabe ,60 ,Plan
204 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Verwaltungs- und Zweckausstattung ,Ausgabe ,500 ,Plan
205 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Fortbildung und Umschulung ,Ausgabe ,2200 ,Plan
206 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,400 ,Plan
207 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Allgemeiner Bürobedarf ,Ausgabe ,500 ,Plan
208 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Bücher und Zeitschriften ,Ausgabe ,2800 ,Plan
209 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Reise- und Fahrtkosten ,Ausgabe ,2100 ,Plan
210 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Sonstige Geschäftsausgaben ,Ausgabe ,200 ,Plan
211 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Erstattungen an Gemeinden und Gemeindeverbände ,Ausgabe ,100 ,Plan
212 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Ausgabe ,50000 ,Plan
213 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Innere Verrechnung Bücher und Zeitschriften ,Ausgabe ,700 ,Plan
214 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,12700 ,Plan
215 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,3600 ,Plan
216 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,3400 ,Plan
217 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,1100 ,Plan
218 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,100 ,Rechnungsprüfungsamt ,Innere Verrechnung ITK-Leistungen KommunalBIT (sonstige Geräte) ,Ausgabe ,200 ,Plan
219 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Ersätze für Post- und Fernmeldegebühren ,Einnahme ,500 ,Plan
220 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen von Trägern der gesetzl. Sozialversicherung (Jobcenter) ,Einnahme ,21200 ,Plan
221 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen durch kommunale Sonderrechnungen (GWF) ,Einnahme ,301400 ,Plan
222 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen durch kommunale Sonderrechnungen (VHS) ,Einnahme ,5700 ,Plan
223 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen durch kommunale Sonderrechnungen (SAh) ,Einnahme ,4800 ,Plan
224 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen durch kommunale Sonderrechnungen (elan) ,Einnahme ,2300 ,Plan
225 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen durch kommunale Sonderrechnungen (infra) ,Einnahme ,8700 ,Plan
226 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen durch kommunale Sonderrechnungen (WBG complex) ,Einnahme ,3400 ,Plan
227 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen von Eigenbetrieben (StEF) ,Einnahme ,92100 ,Plan
228 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen von kommunalen Krankenhäusern ,Einnahme ,3400 ,Plan
229 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen durch private Unternehmen (Jüd. Museum) ,Einnahme ,1400 ,Plan
230 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung innerstädt. Leistungen ,Einnahme ,11100 ,Plan
231 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (Erhöhung) ,Einnahme ,229000 ,Plan
232 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Einnahme ,1807900 ,Plan
233 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Einnahme ,1688600 ,Plan
234 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Einnahme ,562500 ,Plan
235 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Einnahme ,494700 ,Plan
236 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Einnahme ,220700 ,Plan
237 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (sonstige Geräte) ,Einnahme ,79800 ,Plan
238 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Erstattungen an sonstige öffentliche Sonderrechnungen (KommunalBIT) ,Ausgabe ,5539200 ,Plan
239 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (Erhöhung) ,Ausgabe ,229000 ,Plan
240 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Ausgabe ,241200 ,Plan
241 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,67400 ,Plan
242 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,61400 ,Plan
243 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,22600 ,Plan
244 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,1200 ,Plan
245 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,200 ,Informationstechnik ,Innere Verrechnung ITK-Leistungen KommunalBIT (sonstige Geräte) ,Ausgabe ,200 ,Plan
246 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Verwaltungsgebühren (Bürgerberatung) ,Einnahme ,5000 ,Plan
247 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Erstattungen durch kommunale Sonderrechnungen (VHS) ,Einnahme ,300 ,Plan
248 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Erstattungen durch kommunale Sonderrechnungen (elan) ,Einnahme ,300 ,Plan
249 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Erstattungen durch kommunale Sonderrechnungen (complex) ,Einnahme ,1300 ,Plan
250 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Erstattungen durch kommunale Sonderrechnungen (infra) ,Einnahme ,8800 ,Plan
251 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Erstattungen durch kommunale Sonderrechnungen (WBG) ,Einnahme ,4300 ,Plan
252 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Erstattungen von kommunalen Krankenhäusern ,Einnahme ,2000 ,Plan
253 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Entgelte für tariflich Beschäftigte ,Ausgabe ,238800 ,Plan
254 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,18500 ,Plan
255 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,45000 ,Plan
256 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,1200 ,Plan
257 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Verwaltungs- und Zweckausstattung ,Ausgabe ,100 ,Plan
258 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Sonstige Gebrauchsgegenstände ,Ausgabe ,100 ,Plan
259 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Fortbildung und Umschulung ,Ausgabe ,1500 ,Plan
260 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,900 ,Plan
261 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Allgemeiner Bürobedarf ,Ausgabe ,700 ,Plan
262 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Bücher und Zeitschriften ,Ausgabe ,600 ,Plan
263 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Postgebühren ,Ausgabe ,600 ,Plan
264 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Reise- und Fahrtkosten ,Ausgabe ,700 ,Plan
265 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Sonstige Geschäftsausgaben ,Ausgabe ,800 ,Plan
266 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Ausgabe ,25900 ,Plan
267 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,12600 ,Plan
268 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,32200 ,Plan
269 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,1400 ,Plan
270 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,204 ,Stadtratsangelegenheiten  Gemeindeverfassung ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,2000 ,Plan
271 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,207 ,Beiträge zu Verbänden  Vereinen und dgl. ,Erstattungen durch kommunale Sonderrechnungen (GWF) ,Einnahme ,29900 ,Plan
272 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,207 ,Beiträge zu Verbänden  Vereinen und dgl. ,Erstattungen von Eigenbetrieben (StEF) ,Einnahme ,21400 ,Plan
273 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,207 ,Beiträge zu Verbänden  Vereinen und dgl. ,Innere Verrechnung: Versicherungen u. Beiträge ,Einnahme ,26300 ,Plan
274 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,207 ,Beiträge zu Verbänden  Vereinen und dgl. ,Unfallversicherung (auch gesetzliche Unfallvers.) (Umlage an den GUV) ,Ausgabe ,416000 ,Plan
275 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,207 ,Beiträge zu Verbänden  Vereinen und dgl. ,Mitgliedsbeiträge an Verbände  Vereine und dgl. ,Ausgabe ,120600 ,Plan
276 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Erstattungen durch kommunale Sonderrechnungen (GWF) ,Einnahme ,129600 ,Plan
277 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Erstattungen durch kommunale Sonderrechnungen (VHS) ,Einnahme ,400 ,Plan
278 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Erstattungen durch kommunale Sonderrechnungen (SAh) ,Einnahme ,44200 ,Plan
279 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Erstattungen durch kommunale Sonderrechnungen (Rundfunkbeitrag) ,Einnahme ,19100 ,Plan
280 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Erstattungen von Eigenbetrieben (StEF) ,Einnahme ,90400 ,Plan
281 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Innere Verrechnung Rundfunkbeitrag Kfz ,Einnahme ,1600 ,Plan
282 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Innere Verrechnung Verwaltungskostenbeiträge ,Einnahme ,296100 ,Plan
283 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Innere Verrechnung Fernsprechgebühren ,Einnahme ,1000 ,Plan
284 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Innere Verrechnung Bücher und Zeitschriften ,Einnahme ,11150 ,Plan
285 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Innere Verrechnung innerstädt. Leistungen ,Einnahme ,39200 ,Plan
286 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Beamtenbezüge ,Ausgabe ,329600 ,Plan
287 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,"Zuführungen zur Versorgungsrücklage ""Beamte""" ,Ausgabe ,1800 ,Plan
288 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Entgelte für tariflich Beschäftigte ,Ausgabe ,274500 ,Plan
289 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,174700 ,Plan
290 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,4900 ,Plan
291 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,21300 ,Plan
292 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,55100 ,Plan
293 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,1600 ,Plan
294 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Personalnebenausgaben Sachzuwendungen/ Leistungsanreize ,Ausgabe ,95 ,Plan
295 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Verwaltungs- und Zweckausstattung ,Ausgabe ,1000 ,Plan
296 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Geräte  Ausstattungs- und sonstige Gebrauchsgegenstände ,Ausgabe ,500 ,Plan
297 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Leasing von Maschinen  Geräte  Fahrzeuge ,Ausgabe ,3100 ,Plan
298 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Haltung von Fahrzeugen ,Ausgabe ,2000 ,Plan
299 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Betriebs- und Schmierstoffe (Kfz) ,Ausgabe ,3000 ,Plan
300 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Kfz-Steuer ,Ausgabe ,400 ,Plan
301 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Kfz-Versicherungen ,Ausgabe ,1000 ,Plan
302 ,2019 ,Verwaltung ,0 ,Allgemeine Verwaltung ,211 ,Organisationsamt ,Dienst- und Schutzkleidung  pers. Ausrüstungsgegenstände ,Ausgabe ,300 ,Plan
