Produktbereich,Produktgruppe,Produktbereichsname,Produktgruppenbezeichnung,Jahr,Richtung,Betrag,Betrag-Typ
02,0209,Sicherheit und Ordnung,Brandschutz und feuerwehrtechnische Hilfeleistung,2014,Erträge,1218455.52,Ergebnis
02,0209,Sicherheit und Ordnung,Brandschutz und feuerwehrtechnische Hilfeleistung,2014,Aufwendungen,25062653.95,Ergebnis
02,0210,Sicherheit und Ordnung,Rettungsdienst,2014,Erträge,10465780.88,Ergebnis
02,0210,Sicherheit und Ordnung,Rettungsdienst,2014,Aufwendungen,11113458.51,Ergebnis
02,0211,Sicherheit und Ordnung,Veterinär- und Lebensmittelangelegenheiten,2014,Erträge,87996.11,Ergebnis
02,0211,Sicherheit und Ordnung,Veterinär- und Lebensmittelangelegenheiten,2014,Aufwendungen,1894274.74,Ergebnis
03,0301,Schulträgeraufgaben,Leistungen für Schulen,2014,Erträge,2184685.88,Ergebnis
03,0301,Schulträgeraufgaben,Leistungen für Schulen,2014,Aufwendungen,27022977.15,Ergebnis
03,0302,Schulträgeraufgaben,Zentrale Leistungen für am Schulleben Beteiligte,2014,Erträge,418389.52,Ergebnis
03,0302,Schulträgeraufgaben,Zentrale Leistungen für am Schulleben Beteiligte,2014,Aufwendungen,11729050.99,Ergebnis
04,0401,Kultur und Wissenschaft,Kulturmanagement / Kulturförderung,2014,Erträge,651670.15,Ergebnis
04,0401,Kultur und Wissenschaft,Kulturmanagement / Kulturförderung,2014,Aufwendungen,3892231.37,Ergebnis
04,0402,Kultur und Wissenschaft,Volkshochschule,2014,Erträge,2477298.76,Ergebnis
04,0402,Kultur und Wissenschaft,Volkshochschule,2014,Aufwendungen,4098066.85,Ergebnis
04,0403,Kultur und Wissenschaft,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,2014,Erträge,2154689.02,Ergebnis
04,0403,Kultur und Wissenschaft,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,2014,Aufwendungen,4703400.06,Ergebnis
04,0404,Kultur und Wissenschaft,Stadtbücherei und Förderung von Büchereien freier Träger,2014,Erträge,762410.89,Ergebnis
04,0404,Kultur und Wissenschaft,Stadtbücherei und Förderung von Büchereien freier Träger,2014,Aufwendungen,5102540.60,Ergebnis
04,0405,Kultur und Wissenschaft,Stadtmuseum,2014,Erträge,172574.73,Ergebnis
04,0405,Kultur und Wissenschaft,Stadtmuseum,2014,Aufwendungen,1679235.22,Ergebnis
04,0406,Kultur und Wissenschaft,Stadtarchiv,2014,Erträge,13548.29,Ergebnis
04,0406,Kultur und Wissenschaft,Stadtarchiv,2014,Aufwendungen,760080.45,Ergebnis
04,0407,Kultur und Wissenschaft,Theater Münster,2014,Erträge,25000.00,Ergebnis
04,0407,Kultur und Wissenschaft,Theater Münster,2014,Aufwendungen,18863597.60,Ergebnis
04,0408,Kultur und Wissenschaft,Geschichtsort Villa ten Hompel,2014,Erträge,342749.63,Ergebnis
04,0408,Kultur und Wissenschaft,Geschichtsort Villa ten Hompel,2014,Aufwendungen,866124.66,Ergebnis
05,0501,Soziale Leistungen,Leistungen der Grundsicherung nach dem SGB II,2014,Erträge,113309495.38,Ergebnis
05,0501,Soziale Leistungen,Leistungen der Grundsicherung nach dem SGB II,2014,Aufwendungen,149203840.24,Ergebnis
05,0502,Soziale Leistungen,Sicherung des Lebensunterhalts,2014,Erträge,25452648.04,Ergebnis
05,0502,Soziale Leistungen,Sicherung des Lebensunterhalts,2014,Aufwendungen,43702231.93,Ergebnis
05,0503,Soziale Leistungen,Sicherung besonderer sozialer Bedarfe,2014,Erträge,5071288.99,Ergebnis
05,0503,Soziale Leistungen,Sicherung besonderer sozialer Bedarfe,2014,Aufwendungen,41515162.39,Ergebnis
05,0504,Soziale Leistungen,Wohngeld,2014,Erträge,4803.26,Ergebnis
05,0504,Soziale Leistungen,Wohngeld,2014,Aufwendungen,999549.54,Ergebnis
06,0601,"Kunder-, Jugend und Familienhilfe",Förderung von Kindern in Tagesbetreuung,2014,Erträge,58943925.75,Ergebnis
06,0601,"Kunder-, Jugend und Familienhilfe",Förderung von Kindern in Tagesbetreuung,2014,Aufwendungen,93659491.97,Ergebnis
06,0602,"Kunder-, Jugend und Familienhilfe",Kinder- und Jugendarbeit,2014,Erträge,8141419.43,Ergebnis
06,0602,"Kunder-, Jugend und Familienhilfe",Kinder- und Jugendarbeit,2014,Aufwendungen,16526945.81,Ergebnis
06,0603,"Kunder-, Jugend und Familienhilfe",Förderung von benachteiligten jungen Menschen,2014,Erträge,318524.51,Ergebnis
06,0603,"Kunder-, Jugend und Familienhilfe",Förderung von benachteiligten jungen Menschen,2014,Aufwendungen,4708199.71,Ergebnis
06,0604,"Kunder-, Jugend und Familienhilfe",Familienförderung,2014,Erträge,327209.77,Ergebnis
06,0604,"Kunder-, Jugend und Familienhilfe",Familienförderung,2014,Aufwendungen,3193471.07,Ergebnis
06,0605,"Kunder-, Jugend und Familienhilfe",Erzieherische und wirtschaftliche Hilfen für Familien,2014,Erträge,6477655.58,Ergebnis
06,0605,"Kunder-, Jugend und Familienhilfe",Erzieherische und wirtschaftliche Hilfen für Familien,2014,Aufwendungen,45554080.96,Ergebnis
07,0701,Gesundheitsdienste,Gesundheitsdienste,2014,Erträge,841599.05,Ergebnis
07,0701,Gesundheitsdienste,Gesundheitsdienste,2014,Aufwendungen,10124903.88,Ergebnis
08,0801,Sportförderung,"Sportentwicklung, Sportanlagen und -stätten",2014,Erträge,881789.90,Ergebnis
08,0801,Sportförderung,"Sportentwicklung, Sportanlagen und -stätten",2014,Aufwendungen,7069539.18,Ergebnis
08,0802,Sportförderung,Bäder,2014,Erträge,1130370.79,Ergebnis
08,0802,Sportförderung,Bäder,2014,Aufwendungen,4111784.61,Ergebnis
09,0901,Räumliche Planung und Entwicklung/Geoinformationen,"Stadt- und Regionalentwicklung, Stadtplanung",2014,Erträge,401571.78,Ergebnis
09,0901,Räumliche Planung und Entwicklung/Geoinformationen,"Stadt- und Regionalentwicklung, Stadtplanung",2014,Aufwendungen,5678833.55,Ergebnis
09,0902,Räumliche Planung und Entwicklung/Geoinformationen,"Vermessung, Kataster und Geoinformation",2014,Erträge,861002.29,Ergebnis
09,0902,Räumliche Planung und Entwicklung/Geoinformationen,"Vermessung, Kataster und Geoinformation",2014,Aufwendungen,6791630.35,Ergebnis
10,1001,Bauen und Wohnen,Bauaufsicht und baurechtliche Beratung,2014,Erträge,2661721.80,Ergebnis
10,1001,Bauen und Wohnen,Bauaufsicht und baurechtliche Beratung,2014,Aufwendungen,4005888.97,Ergebnis
10,1002,Bauen und Wohnen,Denkmalschutz und Denkmalpflege,2014,Erträge,408188.78,Ergebnis
10,1002,Bauen und Wohnen,Denkmalschutz und Denkmalpflege,2014,Aufwendungen,860758.01,Ergebnis
10,1003,Bauen und Wohnen,Wohnen,2014,Erträge,246865.52,Ergebnis
10,1003,Bauen und Wohnen,Wohnen,2014,Aufwendungen,2026420.19,Ergebnis
11,1101,Ver- und Entsorgung,Abwasserbeseitigung,2014,Erträge,64731553.64,Ergebnis
11,1101,Ver- und Entsorgung,Abwasserbeseitigung,2014,Aufwendungen,36750926.40,Ergebnis
11,1102,Ver- und Entsorgung,Abfallwirtschaft (AWM),2014,Erträge,5598629.14,Ergebnis
11,1102,Ver- und Entsorgung,Abfallwirtschaft (AWM),2014,Aufwendungen,0.00,Ergebnis
12,1201,"Verkehrsflächen und -anlagen, ÖPNV",Bereitstellung von Verkehrsflächen und -anlagen,2014,Erträge,27664105.53,Ergebnis
12,1201,"Verkehrsflächen und -anlagen, ÖPNV",Bereitstellung von Verkehrsflächen und -anlagen,2014,Aufwendungen,58398873.99,Ergebnis
12,1202,"Verkehrsflächen und -anlagen, ÖPNV",Verkehrsplanung,2014,Erträge,4356760.49,Ergebnis
12,1202,"Verkehrsflächen und -anlagen, ÖPNV",Verkehrsplanung,2014,Aufwendungen,5931718.56,Ergebnis
13,1301,Natur- und Landschaftspflege,Grün- und Freiflächen,2014,Erträge,1261758.19,Ergebnis
13,1301,Natur- und Landschaftspflege,Grün- und Freiflächen,2014,Aufwendungen,14261622.42,Ergebnis
13,1302,Natur- und Landschaftspflege,Friedhöfe,2014,Erträge,1644638.05,Ergebnis
13,1302,Natur- und Landschaftspflege,Friedhöfe,2014,Aufwendungen,1855179.03,Ergebnis
13,1303,Natur- und Landschaftspflege,"Natur, Landschaft, Erholung, Wasserschutz",2014,Erträge,360776.63,Ergebnis
13,1303,Natur- und Landschaftspflege,"Natur, Landschaft, Erholung, Wasserschutz",2014,Aufwendungen,2920321.25,Ergebnis
13,1304,Natur- und Landschaftspflege,Fließende Gewässer,2014,Erträge,677962.51,Ergebnis
13,1304,Natur- und Landschaftspflege,Fließende Gewässer,2014,Aufwendungen,1112500.18,Ergebnis
13,1305,Natur- und Landschaftspflege,Wald und Forstwirtschaft,2014,Erträge,286131.28,Ergebnis
13,1305,Natur- und Landschaftspflege,Wald und Forstwirtschaft,2014,Aufwendungen,418617.87,Ergebnis
14,1401,Umweltschutz,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",2014,Erträge,512181.91,Ergebnis
14,1401,Umweltschutz,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",2014,Aufwendungen,2470238.54,Ergebnis
15,1501,Wirtschaft und Tourismus,Anteile an Unternehmen,2014,Erträge,27254523.38,Ergebnis
15,1501,Wirtschaft und Tourismus,Anteile an Unternehmen,2014,Aufwendungen,11819109.48,Ergebnis
15,1502,Wirtschaft und Tourismus,Stadtmarketing (MM),2014,Erträge,0.00,Ergebnis
15,1502,Wirtschaft und Tourismus,Stadtmarketing (MM),2014,Aufwendungen,2935200.00,Ergebnis
15,1503,Wirtschaft und Tourismus,Stadthalle Hiltrup,2014,Erträge,194770.94,Ergebnis
15,1503,Wirtschaft und Tourismus,Stadthalle Hiltrup,2014,Aufwendungen,264923.92,Ergebnis
16,1601,Allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,2014,Erträge,550576680.00,Ergebnis
16,1601,Allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,2014,Aufwendungen,115515203.33,Ergebnis
17,1701,Stiftungen,Rechtlich unselbständige Stiftungen,2014,Erträge,78805.66,Ergebnis
17,1701,Stiftungen,Rechtlich unselbständige Stiftungen,2014,Aufwendungen,114.58,Ergebnis
01,0101,Innere Verwaltung,Bezirksvertretungen (frei verfügbare Mittel),2015,Aufwendungen,153940.97,Ergebnis
01,0102,Innere Verwaltung,"Geschäftsführung für politische Gremien, Städtepartnerschaften",2015,Erträge,93755.13,Ergebnis
01,0102,Innere Verwaltung,"Geschäftsführung für politische Gremien, Städtepartnerschaften",2015,Aufwendungen,3601143.24,Ergebnis
01,0103,Innere Verwaltung,"OB, BM und Verwaltungsführung",2015,Erträge,65546.99,Ergebnis
01,0103,Innere Verwaltung,"OB, BM und Verwaltungsführung",2015,Aufwendungen,4314991.93,Ergebnis
01,0104,Innere Verwaltung,Gleichstellung von Frau und Mann,2015,Erträge,19040.88,Ergebnis
01,0104,Innere Verwaltung,Gleichstellung von Frau und Mann,2015,Aufwendungen,724729.79,Ergebnis
01,0105,Innere Verwaltung,Personal- und Schwerbehindertenvertretung,2015,Erträge,137420.50,Ergebnis
01,0105,Innere Verwaltung,Personal- und Schwerbehindertenvertretung,2015,Aufwendungen,1182675.25,Ergebnis
01,0106,Innere Verwaltung,Wirtschaftlichkeitsprüfung und Revision,2015,Erträge,49826.23,Ergebnis
01,0106,Innere Verwaltung,Wirtschaftlichkeitsprüfung und Revision,2015,Aufwendungen,1276867.13,Ergebnis
01,0107,Innere Verwaltung,Public Relations,2015,Erträge,71392.49,Ergebnis
01,0107,Innere Verwaltung,Public Relations,2015,Aufwendungen,1377346.84,Ergebnis
01,0108,Innere Verwaltung,Personal- und Organisationsmanagement,2015,Erträge,2773511.03,Ergebnis
01,0108,Innere Verwaltung,Personal- und Organisationsmanagement,2015,Aufwendungen,9678044.46,Ergebnis
01,0109,Innere Verwaltung,Finanz- und Beteiligungsmanagement,2015,Erträge,1967304.13,Ergebnis
01,0109,Innere Verwaltung,Finanz- und Beteiligungsmanagement,2015,Aufwendungen,8501274.08,Ergebnis
01,0110,Innere Verwaltung,Recht,2015,Erträge,503463.99,Ergebnis
01,0110,Innere Verwaltung,Recht,2015,Aufwendungen,1760628.71,Ergebnis
01,0111,Innere Verwaltung,Immobilienmanagement,2015,Erträge,32308588.85,Ergebnis
01,0111,Innere Verwaltung,Immobilienmanagement,2015,Aufwendungen,88495262.43,Ergebnis
01,0113,Innere Verwaltung,Zentrale Dienste,2015,Erträge,1625205.35,Ergebnis
01,0113,Innere Verwaltung,Zentrale Dienste,2015,Aufwendungen,2669581.01,Ergebnis
01,0114,Innere Verwaltung,Verwaltung der Kommunalen Stiftungen,2015,Erträge,185818.97,Ergebnis
01,0114,Innere Verwaltung,Verwaltung der Kommunalen Stiftungen,2015,Aufwendungen,399011.65,Ergebnis
01,0115,Innere Verwaltung,IT-Management (citeq),2015,Erträge,502683.76,Ergebnis
01,0115,Innere Verwaltung,IT-Management (citeq),2015,Aufwendungen,330791.53,Ergebnis
01,0116,Innere Verwaltung,Migrations- und Integrationsmanagement,2015,Erträge,200784.08,Ergebnis
01,0116,Innere Verwaltung,Migrations- und Integrationsmanagement,2015,Aufwendungen,745685.19,Ergebnis
02,0201,Sicherheit und Ordnung,Ordnungsrechtliche Angelegenheiten,2015,Erträge,301564.63,Ergebnis
02,0201,Sicherheit und Ordnung,Ordnungsrechtliche Angelegenheiten,2015,Aufwendungen,2344401.82,Ergebnis
02,0202,Sicherheit und Ordnung,Gewerberechtliche Angelegenheiten,2015,Erträge,1278998.05,Ergebnis
02,0202,Sicherheit und Ordnung,Gewerberechtliche Angelegenheiten,2015,Aufwendungen,1729800.41,Ergebnis
02,0203,Sicherheit und Ordnung,Straßenverkehrsrechtliche Angelegenheiten,2015,Erträge,8669726.74,Ergebnis
02,0203,Sicherheit und Ordnung,Straßenverkehrsrechtliche Angelegenheiten,2015,Aufwendungen,8016267.63,Ergebnis
02,0204,Sicherheit und Ordnung,Bürgerangelegenheiten,2015,Erträge,2308950.27,Ergebnis
02,0204,Sicherheit und Ordnung,Bürgerangelegenheiten,2015,Aufwendungen,6720007.91,Ergebnis
02,0205,Sicherheit und Ordnung,Standesamtsangelegenheiten,2015,Erträge,711673.33,Ergebnis
02,0205,Sicherheit und Ordnung,Standesamtsangelegenheiten,2015,Aufwendungen,1517100.32,Ergebnis
02,0206,Sicherheit und Ordnung,Ausländerangelegenheiten,2015,Erträge,539793.49,Ergebnis
02,0206,Sicherheit und Ordnung,Ausländerangelegenheiten,2015,Aufwendungen,2092534.23,Ergebnis
02,0207,Sicherheit und Ordnung,Statistik,2015,Erträge,19135.16,Ergebnis
02,0207,Sicherheit und Ordnung,Statistik,2015,Aufwendungen,591330.33,Ergebnis
02,0208,Sicherheit und Ordnung,Wahlen,2015,Erträge,234.52,Ergebnis
02,0208,Sicherheit und Ordnung,Wahlen,2015,Aufwendungen,434784.34,Ergebnis
02,0209,Sicherheit und Ordnung,Brandschutz und feuerwehrtechnische Hilfeleistung,2015,Erträge,1447610.17,Ergebnis
02,0209,Sicherheit und Ordnung,Brandschutz und feuerwehrtechnische Hilfeleistung,2015,Aufwendungen,25029863.48,Ergebnis
02,0210,Sicherheit und Ordnung,Rettungsdienst,2015,Erträge,13726925.51,Ergebnis
02,0210,Sicherheit und Ordnung,Rettungsdienst,2015,Aufwendungen,11998973.24,Ergebnis
02,0211,Sicherheit und Ordnung,Veterinär- und Lebensmittelangelegenheiten,2015,Erträge,59353.91,Ergebnis
02,0211,Sicherheit und Ordnung,Veterinär- und Lebensmittelangelegenheiten,2015,Aufwendungen,2330633.76,Ergebnis
03,0301,Schulträgeraufgaben,Leistungen für Schulen,2015,Erträge,2692424.21,Ergebnis
03,0301,Schulträgeraufgaben,Leistungen für Schulen,2015,Aufwendungen,27743389.75,Ergebnis
03,0302,Schulträgeraufgaben,Zentrale Leistungen für am Schulleben Beteiligte,2015,Erträge,447851.99,Ergebnis
03,0302,Schulträgeraufgaben,Zentrale Leistungen für am Schulleben Beteiligte,2015,Aufwendungen,12127906.37,Ergebnis
04,0401,Kultur und Wissenschaft,Kulturmanagement / Kulturförderung,2015,Erträge,509847.83,Ergebnis
04,0401,Kultur und Wissenschaft,Kulturmanagement / Kulturförderung,2015,Aufwendungen,4401027.71,Ergebnis
04,0402,Kultur und Wissenschaft,Volkshochschule,2015,Erträge,2338602.55,Ergebnis
04,0402,Kultur und Wissenschaft,Volkshochschule,2015,Aufwendungen,3707870.12,Ergebnis
04,0403,Kultur und Wissenschaft,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,2015,Erträge,2295345.25,Ergebnis
04,0403,Kultur und Wissenschaft,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,2015,Aufwendungen,4905704.02,Ergebnis
04,0404,Kultur und Wissenschaft,Stadtbücherei und Förderung von Büchereien freier Träger,2015,Erträge,717211.68,Ergebnis
04,0404,Kultur und Wissenschaft,Stadtbücherei und Förderung von Büchereien freier Träger,2015,Aufwendungen,5330810.93,Ergebnis
04,0405,Kultur und Wissenschaft,Stadtmuseum,2015,Erträge,163825.39,Ergebnis
04,0405,Kultur und Wissenschaft,Stadtmuseum,2015,Aufwendungen,1790768.65,Ergebnis
04,0406,Kultur und Wissenschaft,Stadtarchiv,2015,Erträge,20411.96,Ergebnis
04,0406,Kultur und Wissenschaft,Stadtarchiv,2015,Aufwendungen,775168.10,Ergebnis
04,0407,Kultur und Wissenschaft,Theater Münster,2015,Erträge,25000.00,Ergebnis
04,0407,Kultur und Wissenschaft,Theater Münster,2015,Aufwendungen,19602788.68,Ergebnis
04,0408,Kultur und Wissenschaft,Geschichtsort Villa ten Hompel,2015,Erträge,272146.65,Ergebnis
04,0408,Kultur und Wissenschaft,Geschichtsort Villa ten Hompel,2015,Aufwendungen,884354.66,Ergebnis
05,0501,Soziale Leistungen,Leistungen der Grundsicherung nach dem SGB II,2015,Erträge,120564353.36,Ergebnis
05,0501,Soziale Leistungen,Leistungen der Grundsicherung nach dem SGB II,2015,Aufwendungen,154499203.71,Ergebnis
05,0502,Soziale Leistungen,Sicherung des Lebensunterhalts,2015,Erträge,38821406.62,Ergebnis
05,0502,Soziale Leistungen,Sicherung des Lebensunterhalts,2015,Aufwendungen,52277821.75,Ergebnis
05,0503,Soziale Leistungen,Sicherung besonderer sozialer Bedarfe,2015,Erträge,6828895.03,Ergebnis
05,0503,Soziale Leistungen,Sicherung besonderer sozialer Bedarfe,2015,Aufwendungen,47238429.14,Ergebnis
05,0504,Soziale Leistungen,Wohngeld,2015,Erträge,3400.04,Ergebnis
05,0504,Soziale Leistungen,Wohngeld,2015,Aufwendungen,970138.28,Ergebnis
06,0601,"Kunder-, Jugend und Familienhilfe",Förderung von Kindern in Tagesbetreuung,2015,Erträge,62333760.43,Ergebnis
06,0601,"Kunder-, Jugend und Familienhilfe",Förderung von Kindern in Tagesbetreuung,2015,Aufwendungen,97151053.22,Ergebnis
06,0602,"Kunder-, Jugend und Familienhilfe",Kinder- und Jugendarbeit,2015,Erträge,8926841.91,Ergebnis
06,0602,"Kunder-, Jugend und Familienhilfe",Kinder- und Jugendarbeit,2015,Aufwendungen,19408220.02,Ergebnis
06,0603,"Kunder-, Jugend und Familienhilfe",Förderung von benachteiligten jungen Menschen,2015,Erträge,360910.15,Ergebnis
06,0603,"Kunder-, Jugend und Familienhilfe",Förderung von benachteiligten jungen Menschen,2015,Aufwendungen,4435132.62,Ergebnis
06,0604,"Kunder-, Jugend und Familienhilfe",Familienförderung,2015,Erträge,353038.95,Ergebnis
06,0604,"Kunder-, Jugend und Familienhilfe",Familienförderung,2015,Aufwendungen,3688253.70,Ergebnis
06,0605,"Kunder-, Jugend und Familienhilfe",Erzieherische und wirtschaftliche Hilfen für Familien,2015,Erträge,7165579.36,Ergebnis
06,0605,"Kunder-, Jugend und Familienhilfe",Erzieherische und wirtschaftliche Hilfen für Familien,2015,Aufwendungen,45080675.58,Ergebnis
07,0701,Gesundheitsdienste,Gesundheitsdienste,2015,Erträge,1006866.99,Ergebnis
07,0701,Gesundheitsdienste,Gesundheitsdienste,2015,Aufwendungen,10510704.50,Ergebnis
08,0801,Sportförderung,"Sportentwicklung, Sportanlagen und -stätten",2015,Erträge,1133051.00,Ergebnis
08,0801,Sportförderung,"Sportentwicklung, Sportanlagen und -stätten",2015,Aufwendungen,7213084.60,Ergebnis
08,0802,Sportförderung,Bäder,2015,Erträge,1427528.81,Ergebnis
08,0802,Sportförderung,Bäder,2015,Aufwendungen,4122245.09,Ergebnis
09,0901,Räumliche Planung und Entwicklung/Geoinformationen,"Stadt- und Regionalentwicklung, Stadtplanung",2015,Erträge,170382.50,Ergebnis
09,0901,Räumliche Planung und Entwicklung/Geoinformationen,"Stadt- und Regionalentwicklung, Stadtplanung",2015,Aufwendungen,4958819.58,Ergebnis
09,0902,Räumliche Planung und Entwicklung/Geoinformationen,"Vermessung, Kataster und Geoinformation",2015,Erträge,797133.42,Ergebnis
09,0902,Räumliche Planung und Entwicklung/Geoinformationen,"Vermessung, Kataster und Geoinformation",2015,Aufwendungen,6628006.25,Ergebnis
10,1001,Bauen und Wohnen,Bauaufsicht und baurechtliche Beratung,2015,Erträge,2848202.82,Ergebnis
10,1001,Bauen und Wohnen,Bauaufsicht und baurechtliche Beratung,2015,Aufwendungen,3998838.28,Ergebnis
10,1002,Bauen und Wohnen,Denkmalschutz und Denkmalpflege,2015,Erträge,651606.92,Ergebnis
10,1002,Bauen und Wohnen,Denkmalschutz und Denkmalpflege,2015,Aufwendungen,1118671.92,Ergebnis
10,1003,Bauen und Wohnen,Wohnen,2015,Erträge,285277.74,Ergebnis
10,1003,Bauen und Wohnen,Wohnen,2015,Aufwendungen,2227941.32,Ergebnis
11,1101,Ver- und Entsorgung,Abwasserbeseitigung,2015,Erträge,65038884.76,Ergebnis
11,1101,Ver- und Entsorgung,Abwasserbeseitigung,2015,Aufwendungen,37424859.94,Ergebnis
11,1102,Ver- und Entsorgung,Abfallwirtschaft (AWM),2015,Erträge,9940169.48,Ergebnis
11,1102,Ver- und Entsorgung,Abfallwirtschaft (AWM),2015,Aufwendungen,0.00,Ergebnis
12,1201,"Verkehrsflächen und -anlagen, ÖPNV",Bereitstellung von Verkehrsflächen und -anlagen,2015,Erträge,27287058.10,Ergebnis
12,1201,"Verkehrsflächen und -anlagen, ÖPNV",Bereitstellung von Verkehrsflächen und -anlagen,2015,Aufwendungen,59940470.42,Ergebnis
12,1202,"Verkehrsflächen und -anlagen, ÖPNV",Verkehrsplanung,2015,Erträge,4606833.28,Ergebnis
12,1202,"Verkehrsflächen und -anlagen, ÖPNV",Verkehrsplanung,2015,Aufwendungen,5509091.21,Ergebnis
13,1301,Natur- und Landschaftspflege,Grün- und Freiflächen,2015,Erträge,1660922.83,Ergebnis
13,1301,Natur- und Landschaftspflege,Grün- und Freiflächen,2015,Aufwendungen,14114670.17,Ergebnis
13,1302,Natur- und Landschaftspflege,Friedhöfe,2015,Erträge,1754804.97,Ergebnis
13,1302,Natur- und Landschaftspflege,Friedhöfe,2015,Aufwendungen,1848279.00,Ergebnis
13,1303,Natur- und Landschaftspflege,"Natur, Landschaft, Erholung, Wasserschutz",2015,Erträge,458440.57,Ergebnis
13,1303,Natur- und Landschaftspflege,"Natur, Landschaft, Erholung, Wasserschutz",2015,Aufwendungen,3038690.10,Ergebnis
13,1304,Natur- und Landschaftspflege,Fließende Gewässer,2015,Erträge,842841.43,Ergebnis
13,1304,Natur- und Landschaftspflege,Fließende Gewässer,2015,Aufwendungen,1273411.26,Ergebnis
13,1305,Natur- und Landschaftspflege,Wald und Forstwirtschaft,2015,Erträge,254977.43,Ergebnis
13,1305,Natur- und Landschaftspflege,Wald und Forstwirtschaft,2015,Aufwendungen,431070.61,Ergebnis
14,1401,Umweltschutz,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",2015,Erträge,302934.81,Ergebnis
14,1401,Umweltschutz,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",2015,Aufwendungen,2383016.28,Ergebnis
15,1501,Wirtschaft und Tourismus,Anteile an Unternehmen,2015,Erträge,19999944.41,Ergebnis
15,1501,Wirtschaft und Tourismus,Anteile an Unternehmen,2015,Aufwendungen,16297693.70,Ergebnis
15,1502,Wirtschaft und Tourismus,Stadtmarketing (MM),2015,Erträge,0.00,Ergebnis
15,1502,Wirtschaft und Tourismus,Stadtmarketing (MM),2015,Aufwendungen,2592490.00,Ergebnis
15,1503,Wirtschaft und Tourismus,Stadthalle Hiltrup,2015,Erträge,213787.40,Ergebnis
15,1503,Wirtschaft und Tourismus,Stadthalle Hiltrup,2015,Aufwendungen,252579.88,Ergebnis
16,1601,Allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,2015,Erträge,552144458.73,Ergebnis
16,1601,Allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,2015,Aufwendungen,141320613.57,Ergebnis
17,1701,Stiftungen,Rechtlich unselbständige Stiftungen,2015,Erträge,93139.89,Ergebnis
17,1701,Stiftungen,Rechtlich unselbständige Stiftungen,2015,Aufwendungen,14785.10,Ergebnis
01,0101,Innere Verwaltung,Bezirksvertretungen (frei verfügbare Mittel),2016,Aufwendungen,135913.96,Ergebnis
01,0102,Innere Verwaltung,"Geschäftsführung für politische Gremien, Städtepartnerschaften",2016,Erträge,208342.88,Ergebnis
01,0102,Innere Verwaltung,"Geschäftsführung für politische Gremien, Städtepartnerschaften",2016,Aufwendungen,3822642.01,Ergebnis
01,0103,Innere Verwaltung,"OB, BM und Verwaltungsführung",2016,Erträge,74829.71,Ergebnis
01,0103,Innere Verwaltung,"OB, BM und Verwaltungsführung",2016,Aufwendungen,4694292.97,Ergebnis
01,0104,Innere Verwaltung,Gleichstellung von Frau und Mann,2016,Erträge,15699.6,Ergebnis
01,0104,Innere Verwaltung,Gleichstellung von Frau und Mann,2016,Aufwendungen,859776.37,Ergebnis
01,0105,Innere Verwaltung,Personal- und Schwerbehindertenvertretung,2016,Erträge,150430.56,Ergebnis
01,0105,Innere Verwaltung,Personal- und Schwerbehindertenvertretung,2016,Aufwendungen,1272378.08,Ergebnis
01,0106,Innere Verwaltung,Wirtschaftlichkeitsprüfung und Revision,2016,Erträge,66714,Ergebnis
01,0106,Innere Verwaltung,Wirtschaftlichkeitsprüfung und Revision,2016,Aufwendungen,1363394.19,Ergebnis
01,0107,Innere Verwaltung,Public Relations,2016,Erträge,66129.45,Ergebnis
01,0107,Innere Verwaltung,Public Relations,2016,Aufwendungen,1419433.72,Ergebnis
01,0108,Innere Verwaltung,Personal- und Organisationsmanagement,2016,Erträge,2463379.34,Ergebnis
01,0108,Innere Verwaltung,Personal- und Organisationsmanagement,2016,Aufwendungen,9048126.74,Ergebnis
01,0109,Innere Verwaltung,Finanz- und Beteiligungsmanagement,2016,Erträge,1657395.19,Ergebnis
01,0109,Innere Verwaltung,Finanz- und Beteiligungsmanagement,2016,Aufwendungen,9232947.96,Ergebnis
01,0110,Innere Verwaltung,Recht,2016,Erträge,453350.65,Ergebnis
01,0110,Innere Verwaltung,Recht,2016,Aufwendungen,2082331.59,Ergebnis
01,0111,Innere Verwaltung,Immobilienmanagement,2016,Erträge,33689510.7,Ergebnis
01,0111,Innere Verwaltung,Immobilienmanagement,2016,Aufwendungen,95699656.15,Ergebnis
01,0113,Innere Verwaltung,Zentrale Dienste,2016,Erträge,1383125.58,Ergebnis
01,0113,Innere Verwaltung,Zentrale Dienste,2016,Aufwendungen,2975541.4,Ergebnis
